NCTId,0,Active Comparator,Experimental,No Intervention,Other,Placebo Comparator,Sham Comparator
NCT03055650,0,0,1,0,0,0,0
NCT03055728,1,0,0,0,0,0,0
NCT03055767,0,0,0,0,1,0,0
NCT03055806,0,0,1,0,0,1,0
NCT03055819,0,0,1,0,0,0,0
NCT03055832,0,1,1,0,0,0,0
NCT03055858,0,0,1,0,0,0,0
NCT03055884,0,0,1,0,0,0,1
NCT03055897,0,0,1,0,0,0,0
NCT03056001,0,0,1,0,0,0,0
NCT03056014,0,1,0,0,0,1,0
NCT03056040,0,1,1,0,0,0,0
NCT03056053,0,0,0,0,1,0,0
NCT03056105,1,0,0,0,0,0,0
NCT03056157,0,1,1,0,0,0,0
NCT03056287,0,0,1,0,0,0,1
NCT03056339,0,0,1,0,0,0,0
NCT03056352,0,0,1,0,0,0,0
NCT03056378,0,1,1,0,0,0,0
NCT03056417,0,0,1,1,0,0,0
NCT03056443,0,0,1,1,0,0,0
NCT03056534,1,0,0,0,0,0,0
NCT03056560,0,0,1,1,0,0,0
NCT03056599,0,0,1,0,0,0,0
NCT03056625,0,0,1,0,0,1,0
NCT03056638,0,0,1,0,0,0,0
NCT03056690,0,0,1,0,0,1,0
NCT03056703,0,1,1,0,0,0,0
NCT03056729,0,0,1,0,0,0,0
NCT03056755,0,0,1,0,0,0,0
NCT03056781,0,0,1,0,0,0,0
NCT03056794,1,0,0,0,0,0,0
NCT03056807,0,1,0,0,0,0,0
NCT03056820,0,1,0,0,0,0,0
NCT03056833,0,0,1,0,0,0,0
NCT03056846,0,0,1,0,0,1,0
NCT03056859,1,0,0,0,0,0,0
NCT03056872,1,0,0,0,0,0,0
NCT03056924,1,0,0,0,0,0,0
NCT03056950,0,1,0,1,0,0,0
NCT03056963,0,0,1,0,0,1,0
NCT03057002,1,0,0,0,0,0,0
NCT03057015,0,0,1,0,0,1,0
NCT03057028,0,0,1,0,0,0,0
NCT03057041,0,0,1,0,0,1,0
NCT03057054,0,0,1,0,0,1,0
NCT03057119,0,0,1,1,0,0,0
NCT03057132,0,0,1,0,0,0,0
NCT03057145,0,0,1,0,0,0,0
NCT03057158,1,0,0,0,0,0,0
NCT03057236,0,0,1,1,0,0,0
NCT03057275,1,0,0,0,0,0,0
NCT03057327,0,1,1,0,0,0,0
NCT03057379,0,0,1,1,0,0,0
NCT03057457,1,0,0,0,0,0,0
NCT03057496,0,0,1,0,0,0,0
NCT03057509,0,0,1,0,0,0,0
NCT03057522,0,0,1,1,0,0,0
NCT03057548,0,1,1,0,0,0,0
NCT03057587,1,0,0,0,0,0,0
NCT03057600,0,0,1,0,0,0,0
NCT03057613,0,0,1,0,0,0,0
NCT03057626,1,0,0,0,0,0,0
NCT03057639,1,0,0,0,0,0,0
NCT03057652,0,0,1,0,0,0,0
NCT03057665,1,0,0,0,0,0,0
NCT03057678,0,0,1,0,0,0,0
NCT03057704,0,1,1,0,0,0,0
NCT03057730,0,0,1,0,0,0,0
NCT03057743,1,0,0,0,0,0,0
NCT03057782,1,0,0,0,0,0,0
NCT03057795,0,0,1,0,0,0,0
NCT03057808,0,0,1,0,0,0,0
NCT03057821,0,0,1,1,0,0,0
NCT03057834,0,1,0,0,0,1,0
NCT03057847,0,0,1,0,0,0,0
NCT03057873,0,0,1,0,0,1,0
NCT03057951,0,0,1,0,0,1,0
NCT03057964,0,0,1,1,0,0,0
NCT03057977,0,0,1,0,0,1,0
NCT03057990,0,0,1,0,0,0,0
NCT03058003,1,0,0,0,0,0,0
NCT03058029,0,0,1,0,0,1,0
NCT03058055,0,0,1,0,0,1,0
NCT03058146,0,1,1,0,0,0,0
NCT03058289,0,0,1,0,0,0,0
NCT03058302,0,0,1,1,0,0,0
NCT03058380,1,0,0,0,0,0,0
NCT03058393,0,0,1,0,0,0,0
NCT03058510,1,0,0,0,0,0,0
NCT03058549,0,0,1,1,0,0,0
NCT03058575,0,0,1,0,1,0,0
NCT03058640,0,0,1,1,0,0,0
NCT03058666,0,0,1,1,0,0,0
NCT03058679,0,1,1,0,0,0,0
NCT03058692,0,0,1,0,0,1,0
NCT03058705,0,0,1,0,0,0,0
NCT03058731,1,0,0,0,0,0,0
NCT03058744,0,1,1,0,0,0,0
NCT03058783,0,1,1,0,0,0,0
NCT03058796,0,1,1,0,0,0,0
NCT03058822,0,0,1,0,0,0,0
NCT03058835,0,0,1,0,0,0,0
NCT03058861,0,0,1,1,0,0,0
NCT03058913,1,0,0,0,0,0,0
NCT03058926,1,0,0,0,0,0,0
NCT03058952,0,1,1,0,0,0,0
NCT03058965,0,0,1,0,0,0,0
NCT03058978,1,0,0,0,0,0,0
NCT03058991,0,1,1,0,0,0,0
NCT03059004,0,0,1,0,0,0,0
NCT03059030,0,0,1,0,0,0,0
NCT03059082,0,0,0,0,1,0,0
NCT03059095,0,0,1,0,0,0,0
NCT03059121,1,0,0,0,0,0,0
NCT03059147,0,0,1,0,0,0,0
NCT03059264,1,0,0,0,0,0,0
NCT03059277,0,0,1,0,0,0,0
NCT03059303,0,0,1,0,0,0,0
NCT03059355,0,0,1,0,0,1,0
NCT03059407,0,0,0,0,1,0,0
NCT03059420,1,0,0,0,0,0,0
NCT03059433,1,0,0,0,0,0,0
NCT03059446,0,0,1,0,0,0,0
NCT03059472,0,0,1,0,0,0,0
NCT03059485,0,0,1,0,0,0,0
NCT03059498,0,1,0,0,0,0,0
NCT03059563,0,0,1,0,0,1,0
NCT03059589,1,0,0,0,0,0,0
NCT03059602,1,0,0,0,0,0,0
NCT03059745,1,0,0,0,0,0,0
NCT03059771,0,1,1,0,0,0,0
NCT03059810,0,0,1,0,0,0,0
NCT03059823,0,0,1,0,0,0,0
NCT03059888,0,0,1,0,0,0,0
NCT03059901,0,1,1,0,0,0,0
NCT03059914,0,1,1,0,0,0,0
NCT03059940,0,0,1,0,0,0,0
NCT03059992,0,0,1,0,0,0,0
NCT03060031,0,0,1,0,0,1,0
NCT03060057,1,0,0,0,0,0,0
NCT03060083,0,0,1,0,0,0,0
NCT03060096,0,1,1,0,0,0,0
NCT03060109,1,0,0,0,0,0,0
NCT03060122,0,1,1,1,0,0,0
NCT03060187,1,0,0,0,0,0,0
NCT03060213,0,0,1,1,0,0,0
NCT03060278,0,1,1,0,0,0,0
NCT03060291,0,1,1,1,0,0,0
NCT03060356,0,1,0,0,0,0,0
NCT03060369,1,0,0,0,0,0,0
NCT03060447,0,0,1,0,0,0,0
NCT03060473,0,1,1,0,0,0,0
NCT03060512,0,1,0,0,0,0,0
NCT03060525,0,0,1,0,1,0,0
NCT03060538,0,0,1,0,0,1,0
NCT03060564,0,1,1,0,0,0,0
NCT03060577,0,1,1,0,0,0,0
NCT03060642,1,0,0,0,0,0,0
NCT03060720,1,0,0,0,0,0,0
NCT03060733,1,0,0,0,0,0,0
NCT03060746,1,0,0,0,0,0,0
NCT03060759,0,1,0,0,0,1,0
NCT03060772,0,0,1,1,0,0,0
NCT03060785,0,1,1,0,0,0,0
NCT03060863,0,0,1,1,0,0,0
NCT03060902,0,0,1,1,0,0,0
NCT03060941,0,0,1,0,0,0,0
NCT03060980,0,0,1,0,0,0,0
NCT03061006,0,1,1,0,0,0,0
NCT03061071,0,0,1,0,0,0,0
NCT03061084,1,0,0,0,0,0,0
NCT03061097,0,0,1,0,0,1,0
NCT03061110,0,1,1,0,0,0,0
NCT03061136,0,0,1,0,0,1,0
NCT03061175,0,0,1,0,0,0,0
NCT03061188,0,0,1,0,0,0,0
NCT03061201,0,0,1,0,0,0,0
NCT03061214,0,1,1,0,0,0,0
NCT03061279,0,1,1,0,0,0,0
NCT03061305,1,0,0,0,0,0,0
NCT03061344,0,0,1,0,0,0,0
NCT03061409,0,0,1,0,0,1,0
NCT03061474,0,0,1,0,0,1,0
NCT03061721,0,0,1,0,0,1,0
NCT03061734,0,1,1,0,0,1,0
NCT03061812,0,1,1,0,0,0,0
NCT03061864,0,0,1,1,0,0,0
NCT03061890,1,0,0,0,0,0,0
NCT03061903,0,1,1,0,0,0,0
NCT03061981,0,1,0,0,1,1,0
NCT03062033,1,0,0,0,0,0,0
NCT03062111,0,1,0,0,0,0,0
NCT03062267,0,0,1,1,0,0,0
NCT03062280,0,0,1,0,0,0,0
NCT03062345,0,0,1,0,0,0,0
NCT03062371,0,0,1,0,0,0,0
NCT03062384,0,0,1,0,0,1,0
NCT03062449,0,1,0,0,0,1,0
NCT03062462,0,1,1,0,0,0,0
NCT03062488,0,1,0,0,0,0,0
NCT03062540,0,0,1,0,0,1,0
NCT03062631,1,0,0,0,0,0,0
NCT03062657,0,0,1,0,0,0,0
NCT03062670,0,0,1,1,0,0,0
NCT03062696,0,0,1,0,0,0,0
NCT03062709,0,0,1,0,0,0,0
NCT03062748,1,0,0,0,0,0,0
NCT03062878,1,0,0,0,0,0,0
NCT03062930,0,1,0,0,0,0,1
NCT03063021,0,0,1,0,0,0,0
NCT03063034,0,1,0,0,0,0,0
NCT03063047,0,1,0,0,0,0,0
NCT03063099,0,0,1,0,0,0,0
NCT03063125,1,0,0,0,0,0,0
NCT03063164,0,1,0,0,0,0,0
NCT03063203,0,0,1,0,0,0,0
NCT03063242,0,0,1,0,0,0,0
NCT03063255,0,1,0,0,0,0,0
NCT03063268,0,1,1,0,0,0,0
NCT03063294,0,1,1,0,0,0,0
NCT03063320,0,1,1,0,0,0,0
NCT03063372,0,0,1,0,0,1,0
NCT03063385,0,1,1,0,0,0,0
NCT03063398,1,0,0,0,0,0,0
NCT03063437,0,0,1,0,0,1,0
NCT03063463,1,0,0,0,0,0,0
NCT03063476,0,0,1,0,0,0,0
NCT03063489,0,0,1,0,0,0,0
NCT03063502,1,0,0,0,0,0,0
NCT03063515,0,1,0,1,0,0,0
NCT03063528,0,0,1,0,0,0,0
NCT03063554,0,1,0,0,0,1,0
NCT03063606,0,1,1,0,0,0,0
NCT03063619,0,0,1,0,0,1,0
NCT03063632,0,0,1,0,0,0,0
NCT03063645,0,0,1,0,0,0,0
NCT03063736,0,0,1,0,0,1,0
NCT03063749,1,0,0,0,0,0,0
NCT03063762,0,0,1,0,0,0,0
NCT03063892,0,0,1,0,0,1,0
NCT03063905,1,0,0,0,0,0,0
NCT03063918,0,0,1,0,0,0,0
NCT03063944,0,0,1,0,0,0,0
NCT03063957,1,0,0,0,0,0,0
NCT03063996,0,1,0,0,1,0,0
NCT03064009,1,0,0,0,0,0,0
NCT03064035,0,1,1,0,0,0,0
NCT03064048,0,1,0,0,0,1,0
NCT03064074,0,0,1,0,0,0,0
NCT03064100,1,0,0,0,0,0,0
NCT03064126,0,1,1,0,0,0,0
NCT03064139,0,1,1,0,0,0,0
NCT03064152,0,0,1,1,0,0,0
NCT03064204,1,0,0,0,0,0,0
NCT03064217,0,1,1,0,0,0,0
NCT03064295,1,0,0,0,0,0,0
NCT03064321,0,0,1,0,1,0,0
NCT03064347,0,1,0,0,0,1,0
NCT03064360,1,0,0,0,0,0,0
NCT03064438,0,0,1,0,0,1,0
NCT03064490,0,0,0,0,1,0,0
NCT03064529,0,0,1,0,0,0,0
NCT03064568,0,0,1,0,0,1,0
NCT03064581,0,0,1,1,0,0,0
NCT03064607,1,0,0,0,0,0,0
NCT03064620,1,0,0,0,0,0,0
NCT03064802,1,0,0,0,0,0,0
NCT03064854,0,0,1,0,0,0,0
NCT03064867,0,0,1,0,0,0,0
NCT03064906,0,0,0,0,1,0,0
NCT03064919,0,0,1,0,0,0,0
NCT03064932,0,1,1,0,0,0,0
NCT03064958,0,1,1,0,0,0,0
NCT03064971,0,1,1,0,0,0,0
NCT03065049,0,1,1,1,0,0,0
NCT03065062,0,0,1,0,0,0,0
NCT03065075,0,0,1,1,0,0,0
NCT03065101,0,0,0,0,1,0,0
NCT03065166,0,0,1,0,1,0,0
NCT03065179,0,0,1,0,0,0,0
NCT03065192,0,0,1,0,0,0,0
NCT03065205,0,0,1,0,0,0,0
NCT03065218,0,0,1,0,0,0,0
NCT03065231,0,1,0,0,0,0,0
NCT03065244,0,1,0,0,0,0,0
NCT03065257,1,0,0,0,0,0,0
NCT03065335,0,0,1,0,1,1,0
NCT03065387,0,0,1,0,0,0,0
NCT03065400,0,0,1,0,0,0,0
NCT03065426,1,0,0,0,0,0,0
NCT03065465,0,0,1,0,1,0,0
NCT03065504,0,1,0,0,0,1,0
NCT03065517,0,0,1,0,0,1,0
NCT03065556,0,0,1,0,0,1,0
NCT03065582,0,0,1,0,0,0,0
NCT03065647,0,0,1,1,0,0,0
NCT03065712,0,0,1,0,0,0,0
NCT03065790,1,0,0,0,0,0,0
NCT03065829,0,0,1,0,0,0,0
NCT03065881,0,1,0,0,0,0,0
NCT03065894,0,1,1,0,0,0,0
NCT03065907,0,1,0,0,0,0,0
NCT03065959,0,0,1,0,0,0,0
NCT03065972,0,1,0,0,0,0,0
NCT03066011,1,0,0,0,0,0,0
NCT03066050,1,0,0,0,0,0,0
NCT03066063,1,0,0,0,0,0,0
NCT03066115,0,0,1,0,0,0,0
NCT03066193,0,0,1,0,0,0,0
NCT03066206,0,0,1,0,0,0,0
NCT03066219,0,1,0,0,0,1,0
NCT03066258,0,0,1,0,0,0,0
NCT03066336,0,0,1,0,0,0,0
NCT03066440,0,0,1,0,0,1,0
NCT03066466,0,1,1,0,0,0,0
NCT03066479,0,0,1,0,0,0,0
NCT03066492,0,1,1,0,0,0,0
NCT03066505,0,1,0,0,0,0,1
NCT03066544,0,1,0,0,0,0,0
NCT03066596,0,0,1,0,0,0,0
NCT03066622,0,1,1,0,0,0,0
NCT03066648,0,0,1,0,0,0,0
NCT03066661,1,0,0,0,0,0,0
NCT03066687,0,0,1,0,0,0,0
NCT03066713,0,0,1,0,0,0,0
NCT03066726,1,0,0,0,0,0,0
NCT03066739,0,1,0,0,0,0,0
NCT03066778,0,1,1,0,0,0,0
NCT03066791,0,1,0,0,0,1,0
NCT03066804,0,1,1,0,0,0,0
NCT03066817,0,0,1,0,0,1,0
NCT03066830,0,0,1,0,0,1,0
NCT03066843,0,0,1,0,0,0,0
NCT03066869,0,0,1,0,0,0,0
NCT03066895,0,1,1,0,0,0,0
NCT03066908,0,0,1,0,0,0,0
NCT03066947,0,0,1,0,0,0,0
NCT03066999,0,1,0,0,0,0,0
NCT03067051,0,0,1,0,0,0,0
NCT03067077,0,1,0,0,0,0,0
NCT03067116,1,0,0,0,0,0,0
NCT03067129,0,0,1,0,0,0,0
NCT03067168,0,1,0,0,0,1,0
NCT03067181,0,0,1,0,0,0,0
NCT03067272,0,0,1,0,0,0,0
NCT03067311,0,1,1,0,0,0,0
NCT03067389,1,0,0,0,0,0,0
NCT03067441,0,0,1,0,0,0,0
NCT03067467,0,1,0,0,0,0,0
NCT03067480,0,0,1,0,0,0,0
NCT03067571,0,0,1,0,0,0,0
NCT03067584,1,0,0,0,0,0,0
NCT03067610,0,0,1,0,0,0,0
NCT03067649,0,0,1,0,1,0,0
NCT03067675,1,0,0,0,0,0,0
NCT03067701,0,0,1,0,0,0,0
NCT03067766,0,0,1,0,0,0,0
NCT03067779,0,0,0,0,1,0,0
NCT03067818,0,1,1,0,0,0,0
NCT03067948,0,0,1,0,0,0,0
NCT03067974,0,0,1,0,0,0,0
NCT03067987,0,1,0,0,0,0,0
NCT03068052,0,1,1,0,0,0,0
NCT03068091,0,0,0,0,1,0,0
NCT03068117,0,0,1,1,0,0,0
NCT03068130,0,0,1,0,0,0,0
NCT03068247,0,0,1,0,0,1,0
NCT03068273,0,0,1,0,0,0,0
NCT03068325,0,0,1,0,0,0,0
NCT03068351,0,0,1,0,0,0,0
NCT03068377,0,0,1,0,0,1,0
NCT03068390,0,1,1,0,0,0,0
NCT03068442,0,0,1,0,0,0,0
NCT03068455,0,0,1,0,0,0,0
NCT03068468,0,0,1,0,0,1,0
NCT03068546,1,0,0,0,0,0,0
NCT03068611,0,1,1,0,0,0,0
NCT03068624,0,0,1,0,0,0,0
NCT03068637,0,0,1,0,0,0,0
NCT03068676,0,0,1,0,0,0,0
NCT03068715,0,0,1,0,0,0,1
NCT03068754,0,0,1,0,0,1,0
NCT03068780,0,0,1,0,0,1,0
NCT03068793,1,0,0,0,0,0,0
NCT03068806,1,0,0,0,0,0,0
NCT03068819,0,0,1,0,0,0,0
NCT03068832,0,0,1,0,0,0,0
NCT03068897,0,1,0,0,0,1,0
NCT03068910,0,0,1,0,0,1,0
NCT03068923,1,0,0,0,0,0,0
NCT03068949,0,1,0,0,0,0,0
NCT03069092,0,0,1,1,0,0,0
NCT03069105,1,0,0,0,0,0,0
NCT03069118,0,0,1,0,0,1,0
NCT03069144,0,1,1,0,0,0,0
NCT03069222,1,0,0,0,0,0,0
NCT03069287,0,0,1,0,0,0,0
NCT03069326,0,0,1,0,0,0,0
NCT03069352,0,0,1,0,0,1,0
NCT03069365,0,0,1,0,0,0,0
NCT03069378,0,0,1,0,0,0,0
NCT03069391,0,1,0,0,0,0,0
NCT03069417,0,0,1,0,1,0,0
NCT03069430,1,0,0,0,0,0,0
NCT03069469,0,0,0,0,1,0,0
NCT03069482,0,1,1,0,0,0,0
NCT03069495,1,0,0,0,0,0,0
NCT03069677,0,1,0,0,0,0,0
NCT03069690,0,0,1,1,0,0,0
NCT03069716,0,0,1,0,1,0,0
NCT03069729,1,0,0,0,0,0,0
NCT03069742,0,0,1,1,0,0,0
NCT03069768,0,1,1,0,0,0,0
NCT03069898,0,0,1,1,0,0,0
NCT03069911,0,0,1,0,0,1,0
NCT03069924,0,1,1,0,0,0,0
NCT03069937,0,0,1,0,0,0,0
NCT03069950,0,0,1,0,0,0,0
NCT03070002,0,0,1,0,0,0,0
NCT03070054,0,0,1,1,0,0,0
NCT03070093,1,0,0,0,0,0,0
NCT03070106,0,1,0,1,0,0,0
NCT03070119,0,0,1,0,0,0,0
NCT03070145,0,0,1,1,0,0,0
NCT03070184,0,1,1,0,0,0,0
NCT03070197,1,0,0,0,0,0,0
NCT03070210,0,1,0,0,1,0,0
NCT03070223,1,0,0,0,0,0,0
NCT03070236,0,0,1,0,0,0,0
NCT03070249,1,0,0,0,0,0,0
NCT03070301,0,0,1,0,0,0,0
NCT03070327,0,0,1,0,0,0,0
NCT03070340,0,0,1,0,0,0,0
NCT03070392,0,1,1,0,0,0,0
NCT03070470,0,1,0,0,0,1,0
NCT03070483,0,0,1,0,0,0,0
NCT03070509,0,0,1,0,0,0,0
NCT03070535,0,0,1,0,0,0,0
NCT03070561,0,0,1,0,0,0,0
NCT03070639,0,1,1,1,0,0,0
NCT03070730,0,0,0,0,1,0,0
NCT03070782,0,0,1,0,0,1,0
NCT03070886,0,1,1,0,0,0,0
NCT03070899,0,0,1,0,0,1,0
NCT03070925,1,0,0,0,0,0,0
NCT03070938,1,0,0,0,0,0,0
NCT03070951,0,0,1,0,0,1,0
NCT03070964,0,0,1,0,0,0,0
NCT03071055,0,1,1,0,0,0,0
NCT03071120,0,0,1,0,0,0,0
NCT03071211,0,1,1,1,0,0,0
NCT03071224,0,0,1,0,0,0,0
NCT03071250,1,0,0,0,0,0,0
NCT03071263,0,0,1,0,0,0,0
NCT03071276,0,0,1,0,0,0,0
NCT03071328,0,0,1,0,0,0,0
NCT03071354,0,1,1,0,0,0,0
NCT03071393,0,1,0,0,0,0,1
NCT03071406,0,1,0,0,0,0,0
NCT03071419,0,1,1,0,0,0,0
NCT03071510,1,0,0,0,0,0,0
NCT03071692,0,0,1,0,0,1,0
NCT03071744,0,0,0,0,1,0,0
NCT03071757,0,0,1,0,0,0,0
NCT03071770,0,0,1,0,0,0,0
NCT03071809,1,0,0,0,0,0,0
NCT03071835,1,0,0,0,0,0,0
NCT03071861,0,0,1,0,0,1,0
NCT03071874,0,0,1,0,0,0,0
NCT03071887,0,0,1,0,0,0,0
NCT03071913,1,0,0,0,0,0,0
NCT03071965,0,0,1,0,0,0,0
NCT03072043,0,0,1,0,0,0,0
NCT03072095,0,0,1,0,0,0,0
NCT03072134,0,0,1,0,0,0,0
NCT03072147,0,1,0,0,0,1,0
NCT03072160,0,0,1,0,0,0,0
NCT03072186,1,0,0,0,0,0,0
NCT03072238,0,1,1,0,0,0,0
NCT03072251,1,0,0,0,0,0,0
NCT03072303,1,0,0,0,0,0,0
NCT03072381,0,1,0,0,0,1,0
NCT03072407,0,0,1,0,0,1,0
NCT03072459,1,0,0,0,0,0,0
NCT03072485,0,0,0,0,1,0,0
NCT03072498,1,0,0,0,0,0,0
NCT03072511,0,1,1,0,0,0,0
NCT03072550,0,0,1,0,0,0,0
NCT03072589,0,0,1,0,0,0,0
NCT03072602,0,1,1,0,0,0,0
NCT03072628,0,0,1,0,0,0,1
NCT03072667,1,0,0,0,0,0,0
NCT03072732,0,0,0,0,1,0,0
NCT03072771,0,0,1,0,0,0,0
NCT03072849,1,0,0,0,0,0,0
NCT03072875,0,0,1,0,0,0,0
NCT03072927,1,0,0,0,0,0,0
NCT03073005,0,0,1,1,0,0,0
NCT03073070,0,0,1,0,0,0,0
NCT03073122,1,0,0,0,0,0,0
NCT03073148,1,0,0,0,0,0,0
NCT03073187,1,0,0,0,0,0,0
NCT03073200,0,0,1,0,0,1,0
NCT03073252,0,0,1,0,0,0,0
NCT03073265,1,0,0,0,0,0,0
NCT03073291,0,0,1,1,0,0,0
NCT03073330,0,1,1,0,0,0,0
NCT03073343,0,1,0,0,0,0,0
NCT03073369,0,1,0,0,0,1,0
NCT03073395,0,0,1,0,0,0,0
NCT03073473,1,0,0,0,0,0,0
NCT03073486,0,0,1,0,0,1,0
NCT03073525,0,1,1,0,1,0,0
NCT03073603,0,1,1,0,0,0,0
NCT03073629,0,1,0,1,0,0,0
NCT03073668,0,0,1,0,0,0,0
NCT03073681,1,0,0,0,0,0,0
NCT03073694,0,1,1,0,0,0,0
NCT03073733,0,0,1,0,1,0,0
NCT03073746,0,0,1,1,0,0,0
NCT03073759,0,0,1,0,0,0,1
NCT03073785,0,1,1,0,0,0,0
NCT03073798,0,1,0,0,0,1,0
NCT03073811,0,1,1,0,0,0,0
NCT03073824,0,0,1,0,0,0,0
NCT03073876,0,0,1,0,0,1,0
NCT03073967,0,1,1,0,0,0,0
NCT03073980,0,1,1,0,0,1,0
NCT03074006,0,0,1,0,0,0,0
NCT03074071,0,1,0,0,0,0,0
NCT03074201,0,0,1,0,0,0,0
NCT03074240,0,1,0,0,0,0,0
NCT03074266,1,0,0,0,0,0,0
NCT03074318,0,0,1,0,0,0,0
NCT03074357,1,0,0,0,0,0,0
NCT03074474,0,0,0,0,1,0,0
NCT03074513,0,0,1,0,0,0,0
NCT03074526,0,1,0,0,0,1,0
NCT03074643,0,1,0,0,0,1,0
NCT03074682,0,1,1,0,0,0,0
NCT03074695,0,0,1,0,0,0,0
NCT03074799,0,1,1,0,0,0,0
NCT03074812,0,0,1,0,0,0,1
NCT03074877,0,0,1,1,0,0,0
NCT03074903,1,0,0,0,0,0,0
NCT03075007,1,0,0,0,0,0,0
NCT03075059,0,0,1,1,0,0,0
NCT03075072,0,1,1,0,0,0,0
NCT03075085,0,1,1,0,0,0,0
NCT03075163,0,1,1,0,0,0,0
NCT03075176,0,1,0,0,0,0,0
NCT03075202,1,0,0,0,0,0,0
NCT03075215,1,0,0,0,0,0,0
NCT03075254,0,1,1,0,0,0,0
NCT03075306,0,0,1,1,0,0,0
NCT03075449,1,0,0,0,0,0,0
NCT03075475,0,0,1,1,0,0,0
NCT03075501,0,1,0,0,1,0,0
NCT03075527,0,0,1,0,0,0,0
NCT03075540,0,0,0,0,1,0,0
NCT03075553,0,0,1,0,0,0,0
NCT03075618,1,0,0,0,0,0,0
NCT03075631,1,0,0,0,0,0,0
NCT03075670,0,1,1,0,0,0,0
NCT03075696,0,0,1,0,0,0,0
NCT03075748,0,0,1,0,0,0,0
NCT03075761,0,1,1,0,0,0,0
NCT03075813,0,0,1,1,0,0,0
NCT03075826,0,0,0,0,1,0,0
NCT03075839,0,0,1,0,0,0,0
NCT03075852,1,0,0,0,0,0,0
NCT03075865,1,0,0,0,0,0,0
NCT03075878,0,0,1,0,0,0,0
NCT03075891,0,0,1,0,0,1,0
NCT03075904,0,0,1,0,0,0,0
NCT03075969,1,0,0,0,0,0,0
NCT03076008,1,0,0,0,0,0,0
NCT03076021,0,0,0,0,1,0,0
NCT03076034,0,0,1,0,0,0,0
NCT03076047,1,0,0,0,0,0,0
NCT03076125,0,0,1,0,0,0,1
NCT03076164,0,0,1,0,0,0,0
NCT03076203,0,0,1,0,0,0,0
NCT03076216,0,0,0,0,1,0,0
NCT03076229,0,0,1,0,0,0,0
NCT03076242,1,0,0,0,0,0,0
NCT03076255,0,0,1,0,0,0,0
NCT03076268,0,0,1,1,0,0,0
NCT03076281,0,0,1,0,0,0,0
NCT03076333,0,0,1,0,0,0,0
NCT03076346,1,0,0,0,0,0,0
NCT03076372,0,0,1,0,0,0,0
NCT03076424,1,0,0,0,0,0,0
NCT03076515,0,1,0,0,0,0,1
NCT03076554,0,0,1,0,0,0,0
NCT03076567,1,0,0,0,0,0,0
NCT03076593,1,0,0,0,0,0,0
NCT03076658,0,0,0,0,1,0,0
NCT03076671,0,0,1,1,0,0,0
NCT03076684,0,0,1,1,0,0,0
NCT03076710,1,0,0,0,0,0,0
NCT03076775,0,0,1,1,0,0,0
NCT03076931,0,0,1,0,0,0,0
NCT03076970,0,1,1,0,0,0,0
NCT03077022,1,0,0,0,0,0,0
NCT03077087,0,0,1,0,0,0,0
NCT03077113,0,0,0,0,1,0,0
NCT03077126,0,0,0,0,1,0,0
NCT03077139,0,0,1,0,0,0,0
NCT03077165,0,0,1,0,0,1,0
NCT03077204,0,0,0,0,1,0,0
NCT03077230,0,0,1,0,0,0,0
NCT03077243,0,1,1,0,0,0,0
NCT03077256,1,0,0,0,0,0,0
NCT03077269,1,0,0,0,0,0,0
NCT03077308,1,0,0,0,0,0,0
NCT03077321,0,1,1,1,0,0,0
NCT03077347,0,0,1,0,0,1,0
NCT03077360,0,0,1,1,0,0,0
NCT03077412,0,0,1,0,0,0,0
NCT03077425,0,0,1,0,0,1,0
NCT03077438,0,1,1,0,0,0,0
NCT03077451,0,0,1,0,0,0,0
NCT03077477,0,1,0,0,0,1,0
NCT03077516,1,0,0,0,0,0,0
NCT03077542,0,0,1,0,0,0,0
NCT03077594,0,0,0,0,1,0,0
NCT03077620,0,0,1,0,0,1,0
NCT03077646,0,1,1,0,0,0,0
NCT03077659,0,0,1,0,0,0,0
NCT03077672,1,0,0,0,0,0,0
NCT03077685,0,0,1,0,0,0,0
NCT03077698,0,0,1,0,0,0,0
NCT03077711,0,1,0,0,0,0,0
NCT03077724,0,0,1,0,0,1,0
NCT03077737,0,1,1,0,0,0,0
NCT03077750,0,0,1,0,0,1,0
NCT03077828,0,0,1,0,0,0,0
NCT03077841,0,1,1,0,0,0,0
NCT03077893,0,0,1,0,0,0,1
NCT03077919,0,1,0,0,0,0,1
NCT03077932,0,0,0,0,1,0,0
NCT03077945,0,0,1,0,0,1,0
NCT03078010,0,1,1,0,0,0,0
NCT03078023,0,0,1,0,0,0,0
NCT03078036,1,0,0,0,0,0,0
NCT03078049,1,0,0,0,0,0,0
NCT03078075,0,0,1,0,0,1,0
NCT03078088,0,0,1,0,0,1,0
NCT03078114,0,0,1,0,0,1,0
NCT03078127,0,1,0,0,0,0,0
NCT03078153,0,0,1,1,0,0,0
NCT03078192,0,0,1,0,0,0,0
NCT03078231,1,0,0,0,0,0,0
NCT03078270,0,0,0,0,1,1,0
NCT03078283,0,0,1,0,0,0,0
NCT03078296,1,0,0,0,0,0,0
NCT03078322,0,0,1,0,0,1,0
NCT03078348,0,1,0,0,0,0,0
NCT03078361,0,1,0,0,0,0,0
NCT03078400,0,0,1,0,0,0,0
NCT03078413,1,0,0,0,0,0,0
NCT03078452,0,1,1,0,0,0,0
