,NCTId,0-50,51-100,101-200,201-500,501-1000,1001-10000,10000plus
372,NCT03864081,1.0,0.0,0.0,0.0,0.0,0.0,0.0
373,NCT03862300,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374,NCT03858140,1.0,0.0,0.0,0.0,0.0,0.0,0.0
375,NCT03851510,1.0,0.0,0.0,0.0,0.0,0.0,0.0
376,NCT03839199,1.0,0.0,0.0,0.0,0.0,0.0,0.0
377,NCT03835026,1.0,0.0,0.0,0.0,0.0,0.0,0.0
378,NCT03812679,1.0,0.0,0.0,0.0,0.0,0.0,0.0
379,NCT03805074,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380,NCT03799549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
381,NCT03790046,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,NCT03789669,1.0,0.0,0.0,0.0,0.0,0.0,0.0
383,NCT03788551,1.0,0.0,0.0,0.0,0.0,0.0,0.0
384,NCT03782116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
385,NCT03779984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
386,NCT03771521,1.0,0.0,0.0,0.0,0.0,0.0,0.0
387,NCT03771352,1.0,0.0,0.0,0.0,0.0,0.0,0.0
388,NCT03764254,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389,NCT03748823,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,NCT03748771,1.0,0.0,0.0,0.0,0.0,0.0,0.0
391,NCT03748316,1.0,0.0,0.0,0.0,0.0,0.0,0.0
392,NCT03748264,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,NCT03736798,1.0,0.0,0.0,0.0,0.0,0.0,0.0
394,NCT03730480,1.0,0.0,0.0,0.0,0.0,0.0,0.0
395,NCT03729024,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,NCT03728309,1.0,0.0,0.0,0.0,0.0,0.0,0.0
397,NCT03716492,1.0,0.0,0.0,0.0,0.0,0.0,0.0
398,NCT03713281,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399,NCT03708393,1.0,0.0,0.0,0.0,0.0,0.0,0.0
400,NCT03706430,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401,NCT03704636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
402,NCT03700372,1.0,0.0,0.0,0.0,0.0,0.0,0.0
403,NCT03700047,1.0,0.0,0.0,0.0,0.0,0.0,0.0
404,NCT03696316,1.0,0.0,0.0,0.0,0.0,0.0,0.0
405,NCT03692741,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,NCT03685136,1.0,0.0,0.0,0.0,0.0,0.0,0.0
407,NCT03682432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
408,NCT03681886,1.0,0.0,0.0,0.0,0.0,0.0,0.0
409,NCT03681496,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,NCT03678103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
411,NCT03677388,1.0,0.0,0.0,0.0,0.0,0.0,0.0
412,NCT03670277,1.0,0.0,0.0,0.0,0.0,0.0,0.0
413,NCT03663010,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414,NCT03642431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415,NCT03641937,1.0,0.0,0.0,0.0,0.0,0.0,0.0
416,NCT03631550,1.0,0.0,0.0,0.0,0.0,0.0,0.0
417,NCT03628898,1.0,0.0,0.0,0.0,0.0,0.0,0.0
418,NCT03617822,1.0,0.0,0.0,0.0,0.0,0.0,0.0
419,NCT03614130,1.0,0.0,0.0,0.0,0.0,0.0,0.0
420,NCT03613363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
421,NCT03611101,1.0,0.0,0.0,0.0,0.0,0.0,0.0
422,NCT03604900,1.0,0.0,0.0,0.0,0.0,0.0,0.0
423,NCT03604562,1.0,0.0,0.0,0.0,0.0,0.0,0.0
424,NCT03604432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
425,NCT03601182,1.0,0.0,0.0,0.0,0.0,0.0,0.0
426,NCT03600194,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,NCT03599271,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,NCT03589911,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429,NCT03586167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
430,NCT03578302,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,NCT03574259,1.0,0.0,0.0,0.0,0.0,0.0,0.0
432,NCT03564366,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433,NCT03560141,1.0,0.0,0.0,0.0,0.0,0.0,0.0
434,NCT03550807,1.0,0.0,0.0,0.0,0.0,0.0,0.0
435,NCT03540576,1.0,0.0,0.0,0.0,0.0,0.0,0.0
436,NCT03538561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
437,NCT03525704,1.0,0.0,0.0,0.0,0.0,0.0,0.0
438,NCT03523208,1.0,0.0,0.0,0.0,0.0,0.0,0.0
439,NCT03508778,1.0,0.0,0.0,0.0,0.0,0.0,0.0
440,NCT03502200,1.0,0.0,0.0,0.0,0.0,0.0,0.0
441,NCT03500341,1.0,0.0,0.0,0.0,0.0,0.0,0.0
442,NCT03497910,1.0,0.0,0.0,0.0,0.0,0.0,0.0
443,NCT03488849,1.0,0.0,0.0,0.0,0.0,0.0,0.0
444,NCT03488238,1.0,0.0,0.0,0.0,0.0,0.0,0.0
445,NCT03482297,1.0,0.0,0.0,0.0,0.0,0.0,0.0
446,NCT03477370,1.0,0.0,0.0,0.0,0.0,0.0,0.0
447,NCT03467204,1.0,0.0,0.0,0.0,0.0,0.0,0.0
448,NCT03465514,1.0,0.0,0.0,0.0,0.0,0.0,0.0
449,NCT03462576,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,NCT03451786,1.0,0.0,0.0,0.0,0.0,0.0,0.0
451,NCT03442842,1.0,0.0,0.0,0.0,0.0,0.0,0.0
452,NCT03441971,1.0,0.0,0.0,0.0,0.0,0.0,0.0
453,NCT03441880,1.0,0.0,0.0,0.0,0.0,0.0,0.0
454,NCT03441477,1.0,0.0,0.0,0.0,0.0,0.0,0.0
455,NCT03439189,1.0,0.0,0.0,0.0,0.0,0.0,0.0
456,NCT03435224,1.0,0.0,0.0,0.0,0.0,0.0,0.0
457,NCT03435211,1.0,0.0,0.0,0.0,0.0,0.0,0.0
458,NCT03431883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
459,NCT03423251,1.0,0.0,0.0,0.0,0.0,0.0,0.0
460,NCT03421145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
461,NCT03418545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
462,NCT03408444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
463,NCT03388138,1.0,0.0,0.0,0.0,0.0,0.0,0.0
464,NCT03384381,1.0,0.0,0.0,0.0,0.0,0.0,0.0
465,NCT03372434,1.0,0.0,0.0,0.0,0.0,0.0,0.0
466,NCT03372343,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467,NCT03371160,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,NCT03366194,1.0,0.0,0.0,0.0,0.0,0.0,0.0
469,NCT03351192,1.0,0.0,0.0,0.0,0.0,0.0,0.0
470,NCT03345121,1.0,0.0,0.0,0.0,0.0,0.0,0.0
471,NCT03345017,1.0,0.0,0.0,0.0,0.0,0.0,0.0
472,NCT03339388,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,NCT03336944,1.0,0.0,0.0,0.0,0.0,0.0,0.0
474,NCT03329794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
475,NCT03323515,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,NCT03315117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,NCT03299933,1.0,0.0,0.0,0.0,0.0,0.0,0.0
478,NCT03275532,1.0,0.0,0.0,0.0,0.0,0.0,0.0
479,NCT03272308,1.0,0.0,0.0,0.0,0.0,0.0,0.0
480,NCT03269097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
481,NCT03268356,1.0,0.0,0.0,0.0,0.0,0.0,0.0
482,NCT03268265,1.0,0.0,0.0,0.0,0.0,0.0,0.0
483,NCT03267134,1.0,0.0,0.0,0.0,0.0,0.0,0.0
484,NCT03257410,1.0,0.0,0.0,0.0,0.0,0.0,0.0
485,NCT03251079,1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,NCT03246503,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,NCT03242148,1.0,0.0,0.0,0.0,0.0,0.0,0.0
488,NCT03239574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
489,NCT03236519,1.0,0.0,0.0,0.0,0.0,0.0,0.0
490,NCT03235791,1.0,0.0,0.0,0.0,0.0,0.0,0.0
491,NCT03233945,1.0,0.0,0.0,0.0,0.0,0.0,0.0
492,NCT03230877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
493,NCT03230747,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,NCT03219567,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495,NCT03198988,1.0,0.0,0.0,0.0,0.0,0.0,0.0
496,NCT03190564,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,NCT03182660,1.0,0.0,0.0,0.0,0.0,0.0,0.0
498,NCT03172949,1.0,0.0,0.0,0.0,0.0,0.0,0.0
499,NCT03150407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
500,NCT03148613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
501,NCT03147820,1.0,0.0,0.0,0.0,0.0,0.0,0.0
502,NCT03147482,1.0,0.0,0.0,0.0,0.0,0.0,0.0
503,NCT03147417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
504,NCT03143127,1.0,0.0,0.0,0.0,0.0,0.0,0.0
505,NCT03142594,1.0,0.0,0.0,0.0,0.0,0.0,0.0
506,NCT03142581,1.0,0.0,0.0,0.0,0.0,0.0,0.0
507,NCT03138369,1.0,0.0,0.0,0.0,0.0,0.0,0.0
508,NCT03138343,1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,NCT03134989,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,NCT03132363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,NCT03132350,1.0,0.0,0.0,0.0,0.0,0.0,0.0
512,NCT03129152,1.0,0.0,0.0,0.0,0.0,0.0,0.0
513,NCT03128840,1.0,0.0,0.0,0.0,0.0,0.0,0.0
514,NCT03128632,1.0,0.0,0.0,0.0,0.0,0.0,0.0
515,NCT03127566,1.0,0.0,0.0,0.0,0.0,0.0,0.0
516,NCT03127540,1.0,0.0,0.0,0.0,0.0,0.0,0.0
517,NCT03127527,1.0,0.0,0.0,0.0,0.0,0.0,0.0
518,NCT03127501,1.0,0.0,0.0,0.0,0.0,0.0,0.0
519,NCT03127488,1.0,0.0,0.0,0.0,0.0,0.0,0.0
520,NCT03125135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
521,NCT03125122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
522,NCT03125109,1.0,0.0,0.0,0.0,0.0,0.0,0.0
523,NCT03125096,1.0,0.0,0.0,0.0,0.0,0.0,0.0
524,NCT03125044,1.0,0.0,0.0,0.0,0.0,0.0,0.0
525,NCT03124992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
526,NCT03124953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
527,NCT03124940,1.0,0.0,0.0,0.0,0.0,0.0,0.0
528,NCT03124888,1.0,0.0,0.0,0.0,0.0,0.0,0.0
529,NCT03124849,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530,NCT03124810,1.0,0.0,0.0,0.0,0.0,0.0,0.0
531,NCT03124745,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532,NCT03124732,1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,NCT03124719,1.0,0.0,0.0,0.0,0.0,0.0,0.0
534,NCT03124706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
535,NCT03124264,1.0,0.0,0.0,0.0,0.0,0.0,0.0
536,NCT03124251,1.0,0.0,0.0,0.0,0.0,0.0,0.0
537,NCT03123380,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538,NCT03123341,1.0,0.0,0.0,0.0,0.0,0.0,0.0
539,NCT03122379,1.0,0.0,0.0,0.0,0.0,0.0,0.0
540,NCT03120702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
541,NCT03100760,1.0,0.0,0.0,0.0,0.0,0.0,0.0
542,NCT03098602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
543,NCT03073148,1.0,0.0,0.0,0.0,0.0,0.0,0.0
544,NCT03072186,1.0,0.0,0.0,0.0,0.0,0.0,0.0
545,NCT03066063,1.0,0.0,0.0,0.0,0.0,0.0,0.0
546,NCT03038074,1.0,0.0,0.0,0.0,0.0,0.0,0.0
547,NCT03035318,1.0,0.0,0.0,0.0,0.0,0.0,0.0
548,NCT03034902,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549,NCT03021707,1.0,0.0,0.0,0.0,0.0,0.0,0.0
550,NCT03021473,1.0,0.0,0.0,0.0,0.0,0.0,0.0
551,NCT03019107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552,NCT03017742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
553,NCT03003767,1.0,0.0,0.0,0.0,0.0,0.0,0.0
554,NCT02995421,1.0,0.0,0.0,0.0,0.0,0.0,0.0
555,NCT02986789,1.0,0.0,0.0,0.0,0.0,0.0,0.0
556,NCT02972892,1.0,0.0,0.0,0.0,0.0,0.0,0.0
557,NCT02970799,1.0,0.0,0.0,0.0,0.0,0.0,0.0
558,NCT02966210,1.0,0.0,0.0,0.0,0.0,0.0,0.0
559,NCT02957071,1.0,0.0,0.0,0.0,0.0,0.0,0.0
560,NCT02956928,1.0,0.0,0.0,0.0,0.0,0.0,0.0
561,NCT02948751,1.0,0.0,0.0,0.0,0.0,0.0,0.0
562,NCT02938637,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,NCT02922621,1.0,0.0,0.0,0.0,0.0,0.0,0.0
564,NCT02919566,1.0,0.0,0.0,0.0,0.0,0.0,0.0
565,NCT02918942,1.0,0.0,0.0,0.0,0.0,0.0,0.0
566,NCT02916823,1.0,0.0,0.0,0.0,0.0,0.0,0.0
567,NCT02913560,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,NCT02911376,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,NCT02910674,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,NCT02907203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
571,NCT02904382,1.0,0.0,0.0,0.0,0.0,0.0,0.0
572,NCT02888626,1.0,0.0,0.0,0.0,0.0,0.0,0.0
573,NCT02872844,1.0,0.0,0.0,0.0,0.0,0.0,0.0
574,NCT02870959,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,NCT02870881,1.0,0.0,0.0,0.0,0.0,0.0,0.0
576,NCT02863796,1.0,0.0,0.0,0.0,0.0,0.0,0.0
577,NCT02863432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
578,NCT02862080,1.0,0.0,0.0,0.0,0.0,0.0,0.0
579,NCT02858089,1.0,0.0,0.0,0.0,0.0,0.0,0.0
580,NCT02856490,1.0,0.0,0.0,0.0,0.0,0.0,0.0
581,NCT02849847,1.0,0.0,0.0,0.0,0.0,0.0,0.0
582,NCT02842970,1.0,0.0,0.0,0.0,0.0,0.0,0.0
583,NCT02841397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
584,NCT02833571,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585,NCT02811328,1.0,0.0,0.0,0.0,0.0,0.0,0.0
586,NCT02810080,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,NCT02805933,1.0,0.0,0.0,0.0,0.0,0.0,0.0
588,NCT02805777,1.0,0.0,0.0,0.0,0.0,0.0,0.0
589,NCT02800057,1.0,0.0,0.0,0.0,0.0,0.0,0.0
590,NCT02799342,1.0,0.0,0.0,0.0,0.0,0.0,0.0
591,NCT02799329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
592,NCT02795689,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,NCT02787343,1.0,0.0,0.0,0.0,0.0,0.0,0.0
594,NCT02784431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
595,NCT02771119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
596,NCT02764580,1.0,0.0,0.0,0.0,0.0,0.0,0.0
597,NCT02761759,1.0,0.0,0.0,0.0,0.0,0.0,0.0
598,NCT02756260,1.0,0.0,0.0,0.0,0.0,0.0,0.0
599,NCT02746289,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,NCT02746120,1.0,0.0,0.0,0.0,0.0,0.0,0.0
601,NCT02719444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
602,NCT02716155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
603,NCT02712931,1.0,0.0,0.0,0.0,0.0,0.0,0.0
604,NCT02711254,1.0,0.0,0.0,0.0,0.0,0.0,0.0
605,NCT02699021,1.0,0.0,0.0,0.0,0.0,0.0,0.0
606,NCT02698787,1.0,0.0,0.0,0.0,0.0,0.0,0.0
607,NCT02698397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
608,NCT02697604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
609,NCT02686450,1.0,0.0,0.0,0.0,0.0,0.0,0.0
610,NCT02684110,1.0,0.0,0.0,0.0,0.0,0.0,0.0
611,NCT02680964,1.0,0.0,0.0,0.0,0.0,0.0,0.0
612,NCT02680860,1.0,0.0,0.0,0.0,0.0,0.0,0.0
613,NCT02662049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
614,NCT02638883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
615,NCT02634996,1.0,0.0,0.0,0.0,0.0,0.0,0.0
616,NCT02634554,1.0,0.0,0.0,0.0,0.0,0.0,0.0
617,NCT02634125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618,NCT02631213,1.0,0.0,0.0,0.0,0.0,0.0,0.0
619,NCT02626624,1.0,0.0,0.0,0.0,0.0,0.0,0.0
620,NCT02624739,1.0,0.0,0.0,0.0,0.0,0.0,0.0
621,NCT02622919,1.0,0.0,0.0,0.0,0.0,0.0,0.0
622,NCT02599519,1.0,0.0,0.0,0.0,0.0,0.0,0.0
623,NCT02597296,1.0,0.0,0.0,0.0,0.0,0.0,0.0
624,NCT02596464,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625,NCT02579486,1.0,0.0,0.0,0.0,0.0,0.0,0.0
626,NCT02576210,1.0,0.0,0.0,0.0,0.0,0.0,0.0
627,NCT02561052,1.0,0.0,0.0,0.0,0.0,0.0,0.0
628,NCT02553395,1.0,0.0,0.0,0.0,0.0,0.0,0.0
629,NCT02548429,1.0,0.0,0.0,0.0,0.0,0.0,0.0
630,NCT02543814,1.0,0.0,0.0,0.0,0.0,0.0,0.0
631,NCT02540577,1.0,0.0,0.0,0.0,0.0,0.0,0.0
632,NCT02540564,1.0,0.0,0.0,0.0,0.0,0.0,0.0
633,NCT02535234,1.0,0.0,0.0,0.0,0.0,0.0,0.0
634,NCT02525783,1.0,0.0,0.0,0.0,0.0,0.0,0.0
635,NCT02517645,1.0,0.0,0.0,0.0,0.0,0.0,0.0
636,NCT02506400,1.0,0.0,0.0,0.0,0.0,0.0,0.0
637,NCT02495116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
638,NCT02480829,1.0,0.0,0.0,0.0,0.0,0.0,0.0
639,NCT02474784,1.0,0.0,0.0,0.0,0.0,0.0,0.0
640,NCT02474771,1.0,0.0,0.0,0.0,0.0,0.0,0.0
641,NCT02474758,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,NCT02458378,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,NCT02455063,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,NCT02441634,1.0,0.0,0.0,0.0,0.0,0.0,0.0
645,NCT02436005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
646,NCT02430441,1.0,0.0,0.0,0.0,0.0,0.0,0.0
647,NCT02405871,1.0,0.0,0.0,0.0,0.0,0.0,0.0
648,NCT02403167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
649,NCT02396914,1.0,0.0,0.0,0.0,0.0,0.0,0.0
650,NCT02388425,1.0,0.0,0.0,0.0,0.0,0.0,0.0
651,NCT02383082,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,NCT02380716,1.0,0.0,0.0,0.0,0.0,0.0,0.0
653,NCT02380014,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,NCT02365545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
655,NCT02365467,1.0,0.0,0.0,0.0,0.0,0.0,0.0
656,NCT02364375,1.0,0.0,0.0,0.0,0.0,0.0,0.0
657,NCT02353377,1.0,0.0,0.0,0.0,0.0,0.0,0.0
658,NCT02343068,1.0,0.0,0.0,0.0,0.0,0.0,0.0
659,NCT02340832,1.0,0.0,0.0,0.0,0.0,0.0,0.0
660,NCT02327598,1.0,0.0,0.0,0.0,0.0,0.0,0.0
661,NCT02325609,1.0,0.0,0.0,0.0,0.0,0.0,0.0
662,NCT02322840,1.0,0.0,0.0,0.0,0.0,0.0,0.0
663,NCT02312141,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,NCT02300974,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665,NCT02289534,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666,NCT02284321,1.0,0.0,0.0,0.0,0.0,0.0,0.0
667,NCT02283125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
668,NCT02280577,1.0,0.0,0.0,0.0,0.0,0.0,0.0
669,NCT02275624,1.0,0.0,0.0,0.0,0.0,0.0,0.0
670,NCT02272114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
671,NCT02271087,1.0,0.0,0.0,0.0,0.0,0.0,0.0
672,NCT02268227,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,NCT02255539,1.0,0.0,0.0,0.0,0.0,0.0,0.0
674,NCT02239263,1.0,0.0,0.0,0.0,0.0,0.0,0.0
675,NCT02231034,1.0,0.0,0.0,0.0,0.0,0.0,0.0
676,NCT02223663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
677,NCT02218450,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,NCT02195362,1.0,0.0,0.0,0.0,0.0,0.0,0.0
679,NCT02195128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
680,NCT02191800,1.0,0.0,0.0,0.0,0.0,0.0,0.0
681,NCT02187458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
682,NCT02167880,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,NCT02166073,1.0,0.0,0.0,0.0,0.0,0.0,0.0
684,NCT02142465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685,NCT02142374,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686,NCT02142023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
687,NCT02141334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
688,NCT02134236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
689,NCT02124538,1.0,0.0,0.0,0.0,0.0,0.0,0.0
690,NCT02108275,1.0,0.0,0.0,0.0,0.0,0.0,0.0
691,NCT02089646,1.0,0.0,0.0,0.0,0.0,0.0,0.0
692,NCT02086812,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693,NCT02085174,1.0,0.0,0.0,0.0,0.0,0.0,0.0
694,NCT02082847,1.0,0.0,0.0,0.0,0.0,0.0,0.0
695,NCT02070601,1.0,0.0,0.0,0.0,0.0,0.0,0.0
696,NCT02036385,1.0,0.0,0.0,0.0,0.0,0.0,0.0
697,NCT02020447,1.0,0.0,0.0,0.0,0.0,0.0,0.0
698,NCT02006251,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699,NCT02004249,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700,NCT02003105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
701,NCT01989390,1.0,0.0,0.0,0.0,0.0,0.0,0.0
702,NCT01989377,1.0,0.0,0.0,0.0,0.0,0.0,0.0
703,NCT01988727,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704,NCT01988025,1.0,0.0,0.0,0.0,0.0,0.0,0.0
705,NCT01984151,1.0,0.0,0.0,0.0,0.0,0.0,0.0
706,NCT01973621,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707,NCT01966211,1.0,0.0,0.0,0.0,0.0,0.0,0.0
708,NCT01957982,1.0,0.0,0.0,0.0,0.0,0.0,0.0
709,NCT01951131,1.0,0.0,0.0,0.0,0.0,0.0,0.0
710,NCT01950767,1.0,0.0,0.0,0.0,0.0,0.0,0.0
711,NCT01940458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
712,NCT01940211,1.0,0.0,0.0,0.0,0.0,0.0,0.0
713,NCT01937000,1.0,0.0,0.0,0.0,0.0,0.0,0.0
714,NCT01936987,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715,NCT01916083,1.0,0.0,0.0,0.0,0.0,0.0,0.0
716,NCT01906736,1.0,0.0,0.0,0.0,0.0,0.0,0.0
717,NCT01905241,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718,NCT01896141,1.0,0.0,0.0,0.0,0.0,0.0,0.0
719,NCT01894698,1.0,0.0,0.0,0.0,0.0,0.0,0.0
720,NCT01883557,1.0,0.0,0.0,0.0,0.0,0.0,0.0
721,NCT01882309,1.0,0.0,0.0,0.0,0.0,0.0,0.0
722,NCT01877369,1.0,0.0,0.0,0.0,0.0,0.0,0.0
723,NCT01874925,1.0,0.0,0.0,0.0,0.0,0.0,0.0
724,NCT01867008,1.0,0.0,0.0,0.0,0.0,0.0,0.0
725,NCT01859975,1.0,0.0,0.0,0.0,0.0,0.0,0.0
726,NCT01854879,1.0,0.0,0.0,0.0,0.0,0.0,0.0
727,NCT01847846,1.0,0.0,0.0,0.0,0.0,0.0,0.0
728,NCT01835769,1.0,0.0,0.0,0.0,0.0,0.0,0.0
729,NCT01835366,1.0,0.0,0.0,0.0,0.0,0.0,0.0
730,NCT01827488,1.0,0.0,0.0,0.0,0.0,0.0,0.0
731,NCT01820741,1.0,0.0,0.0,0.0,0.0,0.0,0.0
732,NCT01801995,1.0,0.0,0.0,0.0,0.0,0.0,0.0
733,NCT01801241,1.0,0.0,0.0,0.0,0.0,0.0,0.0
734,NCT01795807,1.0,0.0,0.0,0.0,0.0,0.0,0.0
735,NCT01795118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
736,NCT01792869,1.0,0.0,0.0,0.0,0.0,0.0,0.0
737,NCT01790867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
738,NCT01787981,1.0,0.0,0.0,0.0,0.0,0.0,0.0
739,NCT01777880,1.0,0.0,0.0,0.0,0.0,0.0,0.0
740,NCT01773941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
741,NCT01773265,1.0,0.0,0.0,0.0,0.0,0.0,0.0
742,NCT01747265,1.0,0.0,0.0,0.0,0.0,0.0,0.0
743,NCT01738230,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744,NCT01738165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
745,NCT01733264,1.0,0.0,0.0,0.0,0.0,0.0,0.0
746,NCT01733251,1.0,0.0,0.0,0.0,0.0,0.0,0.0
747,NCT01724541,1.0,0.0,0.0,0.0,0.0,0.0,0.0
748,NCT01721122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
