NCTId,tb27_0,tb27_NonProbabilitySample,tb27_ProbabilitySample
NCT00298935,1,0,0
NCT00298974,1,0,0
NCT00298987,1,0,0
NCT00299000,1,0,0
NCT00299052,1,0,0
NCT00299065,1,0,0
NCT00299156,1,0,0
NCT00299182,1,0,0
NCT00299195,1,0,0
NCT00299221,1,0,0
NCT00299234,1,0,0
NCT00299273,1,0,0
NCT00299312,0,1,0
NCT00299325,1,0,0
NCT00299338,1,0,0
NCT00299416,1,0,0
NCT00299468,1,0,0
NCT00299481,1,0,0
NCT00299494,1,0,0
NCT00299507,1,0,0
NCT00299520,1,0,0
NCT00299546,1,0,0
NCT00299611,1,0,0
NCT00299689,1,0,0
NCT00299728,1,0,0
NCT00299741,1,0,0
NCT00299767,1,0,0
NCT00299780,1,0,0
NCT00299793,1,0,0
NCT00299819,1,0,0
NCT00299871,1,0,0
NCT00299897,1,0,0
NCT00299949,0,1,0
NCT00299962,1,0,0
NCT00299988,1,0,0
NCT00300001,1,0,0
NCT00300027,1,0,0
NCT00300053,1,0,0
NCT00300079,1,0,0
NCT00300092,1,0,0
NCT00300170,1,0,0
NCT00300183,1,0,0
NCT00300196,1,0,0
NCT00300209,0,1,0
NCT00300235,0,1,0
NCT00300248,0,1,0
NCT00300261,1,0,0
NCT00300274,1,0,0
NCT00300287,1,0,0
NCT00300339,1,0,0
NCT00300365,1,0,0
NCT00300417,1,0,0
NCT00300430,1,0,0
NCT00300443,1,0,0
NCT00300456,1,0,0
NCT00300469,1,0,0
NCT00300482,1,0,0
NCT00300495,1,0,0
NCT00300534,1,0,0
NCT00300573,1,0,0
NCT00300612,1,0,0
NCT00300625,1,0,0
NCT00300638,0,1,0
NCT00300677,1,0,0
NCT00300716,1,0,0
NCT00300742,1,0,0
NCT00300755,1,0,0
NCT00300781,1,0,0
NCT00300807,1,0,0
NCT00300820,1,0,0
NCT00300885,1,0,0
NCT00300898,1,0,0
NCT00300924,1,0,0
NCT00300950,1,0,0
NCT00300963,1,0,0
NCT00301028,1,0,0
NCT00301041,1,0,0
NCT00301067,1,0,0
NCT00301080,1,0,0
NCT00301093,1,0,0
NCT00301106,1,0,0
NCT00301119,0,1,0
NCT00301145,1,0,0
NCT00301158,1,0,0
NCT00301171,1,0,0
NCT00301184,1,0,0
NCT00301197,1,0,0
NCT00301210,1,0,0
NCT00301236,1,0,0
NCT00301249,1,0,0
NCT00301327,1,0,0
NCT00301340,1,0,0
NCT00301366,1,0,0
NCT00301379,0,1,0
NCT00301405,1,0,0
NCT00301418,1,0,0
NCT00301431,1,0,0
NCT00301444,1,0,0
NCT00301496,1,0,0
NCT00301522,1,0,0
NCT00301626,1,0,0
NCT00301639,1,0,0
NCT00301678,1,0,0
NCT00301691,1,0,0
NCT00301730,1,0,0
NCT00301769,1,0,0
NCT00301795,1,0,0
NCT00301808,1,0,0
NCT00301821,1,0,0
NCT00301834,1,0,0
NCT00301847,1,0,0
NCT00301860,1,0,0
NCT00301873,1,0,0
NCT00301899,1,0,0
NCT00301912,1,0,0
NCT00301938,1,0,0
NCT00301951,1,0,0
NCT00301964,1,0,0
NCT00301990,1,0,0
NCT00302003,1,0,0
NCT00302016,1,0,0
NCT00302029,0,0,1
NCT00302042,1,0,0
NCT00302055,1,0,0
NCT00302068,1,0,0
NCT00302107,1,0,0
NCT00302133,1,0,0
NCT00302146,0,1,0
NCT00302159,1,0,0
NCT00302172,1,0,0
NCT00302198,0,1,0
NCT00302211,1,0,0
NCT00302224,1,0,0
NCT00302237,0,1,0
NCT00302250,1,0,0
NCT00302341,1,0,0
NCT00302354,1,0,0
NCT00302367,1,0,0
NCT00302393,1,0,0
NCT00302406,1,0,0
NCT00302445,1,0,0
NCT00302458,1,0,0
NCT00302575,1,0,0
NCT00302627,1,0,0
NCT00302692,1,0,0
NCT00302718,1,0,0
NCT00302731,1,0,0
NCT00302744,1,0,0
NCT00302783,1,0,0
NCT00302809,1,0,0
NCT00302861,1,0,0
NCT00302900,1,0,0
NCT00302939,0,1,0
NCT00302952,1,0,0
NCT00303017,1,0,0
NCT00303056,1,0,0
NCT00303108,1,0,0
NCT00303134,1,0,0
NCT00303199,1,0,0
NCT00303212,1,0,0
NCT00303225,1,0,0
NCT00303238,1,0,0
NCT00303251,1,0,0
NCT00303264,1,0,0
NCT00303277,1,0,0
NCT00303290,1,0,0
NCT00303303,1,0,0
NCT00303329,1,0,0
NCT00303342,1,0,0
NCT00303355,1,0,0
NCT00303368,0,1,0
NCT00303433,1,0,0
NCT00303446,1,0,0
NCT00303459,1,0,0
NCT00303485,1,0,0
NCT00303498,1,0,0
NCT00303511,0,1,0
NCT00303550,1,0,0
NCT00303563,1,0,0
NCT00303589,1,0,0
NCT00303602,1,0,0
NCT00303615,1,0,0
NCT00303628,1,0,0
NCT00303654,1,0,0
NCT00303667,1,0,0
NCT00303719,1,0,0
NCT00303732,1,0,0
NCT00303797,1,0,0
NCT00303823,1,0,0
NCT00303836,1,0,0
NCT00303849,1,0,0
NCT00303862,1,0,0
NCT00303875,1,0,0
NCT00303888,1,0,0
NCT00303901,1,0,0
NCT00303914,1,0,0
NCT00303927,1,0,0
NCT00303940,1,0,0
NCT00303953,1,0,0
NCT00303966,1,0,0
NCT00303979,0,0,1
NCT00303992,1,0,0
NCT00304005,1,0,0
NCT00304018,1,0,0
NCT00304031,1,0,0
NCT00304070,1,0,0
NCT00304083,1,0,0
NCT00304096,1,0,0
NCT00304148,0,0,1
NCT00304161,1,0,0
NCT00304174,0,0,1
NCT00304187,1,0,0
NCT00304200,1,0,0
NCT00304213,1,0,0
NCT00304239,1,0,0
NCT00304278,1,0,0
NCT00304291,1,0,0
NCT00304304,1,0,0
NCT00304317,1,0,0
NCT00304330,0,1,0
NCT00304356,1,0,0
NCT00304369,1,0,0
NCT00304382,1,0,0
NCT00304395,0,1,0
NCT00304408,0,1,0
NCT00304421,1,0,0
NCT00304434,1,0,0
NCT00304460,1,0,0
NCT00304512,1,0,0
NCT00304525,1,0,0
NCT00304538,1,0,0
NCT00304564,1,0,0
NCT00304590,1,0,0
NCT00304707,1,0,0
NCT00304720,1,0,0
NCT00304746,1,0,0
NCT00304798,1,0,0
NCT00304811,1,0,0
NCT00304837,1,0,0
NCT00304863,1,0,0
NCT00304876,0,1,0
NCT00304889,0,1,0
NCT00304902,0,1,0
NCT00304915,1,0,0
NCT00304941,1,0,0
NCT00304954,1,0,0
NCT00304967,1,0,0
NCT00304993,1,0,0
NCT00305006,1,0,0
NCT00305058,1,0,0
NCT00305097,1,0,0
NCT00305110,1,0,0
NCT00305162,1,0,0
NCT00305175,0,1,0
NCT00305188,1,0,0
NCT00305214,1,0,0
NCT00305227,1,0,0
NCT00305240,1,0,0
NCT00305279,1,0,0
NCT00305292,1,0,0
NCT00305305,0,1,0
NCT00305344,1,0,0
NCT00305357,0,1,0
NCT00305383,1,0,0
NCT00305396,1,0,0
NCT00305487,1,0,0
NCT00305565,1,0,0
NCT00305578,1,0,0
NCT00305617,1,0,0
NCT00305630,1,0,0
NCT00305643,1,0,0
NCT00305656,1,0,0
NCT00305669,1,0,0
NCT00305682,1,0,0
NCT00305695,1,0,0
NCT00305708,1,0,0
NCT00305734,1,0,0
NCT00305747,1,0,0
NCT00305760,1,0,0
NCT00305773,1,0,0
NCT00305786,1,0,0
NCT00305799,0,1,0
NCT00305825,1,0,0
NCT00305851,1,0,0
NCT00305864,1,0,0
NCT00305877,1,0,0
NCT00305890,1,0,0
NCT00305903,1,0,0
NCT00305942,1,0,0
NCT00305955,0,1,0
NCT00305981,1,0,0
NCT00306007,0,1,0
NCT00306072,1,0,0
NCT00306098,1,0,0
NCT00306137,1,0,0
NCT00306150,1,0,0
NCT00306254,1,0,0
NCT00306280,1,0,0
NCT00306293,1,0,0
NCT00306306,1,0,0
NCT00306371,1,0,0
NCT00306384,1,0,0
NCT00306423,1,0,0
NCT00306462,1,0,0
NCT00306475,1,0,0
NCT00306488,1,0,0
NCT00306501,1,0,0
NCT00306592,1,0,0
NCT00306605,0,1,0
NCT00306618,1,0,0
NCT00306631,1,0,0
NCT00306709,1,0,0
NCT00306722,1,0,0
NCT00306735,1,0,0
NCT00306748,1,0,0
NCT00306761,1,0,0
NCT00306774,1,0,0
NCT00306787,1,0,0
NCT00306800,1,0,0
NCT00306852,1,0,0
NCT00306865,1,0,0
NCT00306878,1,0,0
NCT00306904,1,0,0
NCT00306917,1,0,0
NCT00306930,1,0,0
NCT00306969,1,0,0
NCT00307047,1,0,0
NCT00307086,1,0,0
NCT00307099,1,0,0
NCT00307125,1,0,0
NCT00307138,1,0,0
NCT00307164,1,0,0
NCT00307177,1,0,0
NCT00307190,0,1,0
NCT00307203,1,0,0
NCT00307216,1,0,0
NCT00307255,1,0,0
NCT00307281,0,1,0
NCT00307294,1,0,0
NCT00307320,1,0,0
NCT00307333,1,0,0
NCT00307346,1,0,0
NCT00307385,1,0,0
NCT00307398,1,0,0
NCT00307437,1,0,0
NCT00307476,1,0,0
NCT00307489,1,0,0
NCT00307515,1,0,0
NCT00307580,1,0,0
NCT00307710,1,0,0
NCT00307736,1,0,0
NCT00307788,1,0,0
NCT00307827,1,0,0
NCT00307944,1,0,0
NCT00307957,1,0,0
NCT00307970,1,0,0
NCT00308022,1,0,0
NCT00308035,0,1,0
NCT00308061,1,0,0
NCT00308074,1,0,0
NCT00308087,1,0,0
NCT00308113,1,0,0
NCT00308139,1,0,0
NCT00308165,1,0,0
NCT00308178,1,0,0
NCT00308191,1,0,0
NCT00308204,1,0,0
NCT00308217,1,0,0
NCT00308243,1,0,0
NCT00308269,1,0,0
NCT00308295,1,0,0
NCT00308308,1,0,0
NCT00308360,1,0,0
NCT00308373,1,0,0
NCT00308386,1,0,0
NCT00308399,1,0,0
NCT00308412,1,0,0
NCT00308438,1,0,0
NCT00308451,1,0,0
NCT00308503,1,0,0
NCT00308516,1,0,0
NCT00308529,1,0,0
NCT00308555,1,0,0
NCT00308568,1,0,0
NCT00308581,1,0,0
NCT00308620,1,0,0
NCT00308633,1,0,0
NCT00308685,1,0,0
NCT00308711,1,0,0
NCT00308724,1,0,0
NCT00308737,1,0,0
NCT00308750,1,0,0
NCT00308763,1,0,0
NCT00308776,1,0,0
NCT00308802,0,1,0
NCT00308906,0,1,0
NCT00308932,1,0,0
NCT00308958,1,0,0
NCT00308971,1,0,0
NCT00308984,0,1,0
NCT00308997,1,0,0
NCT00309010,1,0,0
NCT00309023,1,0,0
NCT00309049,1,0,0
NCT00309114,1,0,0
NCT00309140,1,0,0
NCT00309179,1,0,0
NCT00309244,1,0,0
NCT00309296,1,0,0
NCT00309322,1,0,0
NCT00309335,1,0,0
NCT00309348,1,0,0
NCT00309361,1,0,0
NCT00309400,0,1,0
NCT00309452,1,0,0
NCT00309465,1,0,0
NCT00309699,1,0,0
NCT00309712,1,0,0
NCT00309764,1,0,0
NCT00309816,1,0,0
NCT00309842,1,0,0
NCT00309855,1,0,0
NCT00309894,1,0,0
NCT00309907,1,0,0
NCT00309933,1,0,0
NCT00309946,1,0,0
NCT00309959,1,0,0
NCT00309985,1,0,0
NCT00309998,1,0,0
NCT00310011,1,0,0
NCT00310024,1,0,0
NCT00310037,1,0,0
NCT00310050,1,0,0
NCT00310063,1,0,0
NCT00310076,1,0,0
NCT00310089,1,0,0
NCT00310115,0,1,0
NCT00310141,1,0,0
NCT00310154,1,0,0
NCT00310180,1,0,0
NCT00310206,1,0,0
NCT00310219,1,0,0
NCT00310258,1,0,0
NCT00310271,1,0,0
NCT00310284,1,0,0
NCT00310310,1,0,0
NCT00310323,1,0,0
NCT00310362,1,0,0
NCT00310375,1,0,0
NCT00310401,1,0,0
NCT00310414,1,0,0
NCT00310427,1,0,0
NCT00310440,1,0,0
NCT00310518,1,0,0
NCT00310544,1,0,0
NCT00310596,1,0,0
NCT00310726,1,0,0
NCT00310765,1,0,0
NCT00310791,1,0,0
NCT00310830,1,0,0
NCT00310843,0,1,0
NCT00310869,1,0,0
NCT00310895,1,0,0
NCT00310921,1,0,0
NCT00310960,0,1,0
NCT00311090,1,0,0
NCT00311168,1,0,0
NCT00311181,1,0,0
NCT00311246,1,0,0
NCT00311311,1,0,0
NCT00311324,1,0,0
NCT00311350,1,0,0
NCT00311376,1,0,0
NCT00311506,1,0,0
NCT00311519,1,0,0
NCT00311558,1,0,0
NCT00311584,1,0,0
NCT00311597,1,0,0
NCT00311610,1,0,0
NCT00311623,1,0,0
NCT00311649,1,0,0
NCT00311675,1,0,0
NCT00311688,1,0,0
NCT00311701,1,0,0
NCT00311727,1,0,0
NCT00311779,1,0,0
NCT00311805,1,0,0
NCT00311883,1,0,0
NCT00311909,1,0,0
NCT00311922,1,0,0
NCT00311948,1,0,0
NCT00311987,1,0,0
NCT00312039,1,0,0
NCT00312052,1,0,0
NCT00312065,1,0,0
NCT00312078,1,0,0
NCT00312117,1,0,0
NCT00312130,1,0,0
NCT00312169,1,0,0
NCT00312182,1,0,0
NCT00312195,1,0,0
NCT00312208,1,0,0
NCT00312221,1,0,0
NCT00312247,0,1,0
NCT00312286,1,0,0
NCT00312338,1,0,0
NCT00312351,1,0,0
NCT00312364,1,0,0
NCT00312377,1,0,0
NCT00312429,1,0,0
NCT00312494,1,0,0
NCT00312533,1,0,0
NCT00312546,1,0,0
NCT00312559,1,0,0
NCT00312572,1,0,0
NCT00312585,1,0,0
NCT00312624,0,1,0
NCT00312637,1,0,0
NCT00312650,1,0,0
NCT00312663,1,0,0
NCT00312676,1,0,0
NCT00312702,1,0,0
NCT00312715,1,0,0
NCT00312767,1,0,0
NCT00312780,1,0,0
NCT00312845,1,0,0
NCT00312897,1,0,0
NCT00312923,1,0,0
NCT00312936,1,0,0
NCT00312949,1,0,0
NCT00312962,1,0,0
NCT00312975,1,0,0
NCT00313001,1,0,0
NCT00313014,1,0,0
NCT00313027,1,0,0
NCT00313040,1,0,0
NCT00313053,1,0,0
NCT00313079,1,0,0
NCT00313144,1,0,0
NCT00313183,1,0,0
NCT00313196,1,0,0
NCT00313222,1,0,0
NCT00313235,1,0,0
NCT00313248,1,0,0
NCT00313300,1,0,0
NCT00313313,1,0,0
NCT00313339,1,0,0
NCT00313352,0,0,1
NCT00313365,1,0,0
NCT00313391,1,0,0
NCT00313404,1,0,0
NCT00313456,1,0,0
NCT00313482,1,0,0
NCT00313495,0,1,0
NCT00313508,1,0,0
NCT00313534,1,0,0
NCT00313560,1,0,0
NCT00313573,1,0,0
NCT00313586,1,0,0
NCT00313599,1,0,0
NCT00313612,1,0,0
NCT00313625,1,0,0
NCT00313677,0,1,0
NCT00313703,0,1,0
NCT00313716,1,0,0
NCT00313729,1,0,0
NCT00313768,1,0,0
NCT00313781,1,0,0
NCT00313794,1,0,0
NCT00313833,1,0,0
NCT00313846,1,0,0
NCT00313885,1,0,0
NCT00314054,1,0,0
NCT00314093,1,0,0
NCT00314106,1,0,0
NCT00314119,0,0,1
NCT00314132,1,0,0
NCT00314145,1,0,0
NCT00314158,1,0,0
NCT00314184,1,0,0
NCT00314197,1,0,0
NCT00314210,1,0,0
NCT00314249,1,0,0
NCT00314262,1,0,0
NCT00314275,1,0,0
NCT00314288,1,0,0
NCT00314327,1,0,0
NCT00314353,1,0,0
NCT00314366,1,0,0
NCT00314418,1,0,0
NCT00314431,1,0,0
NCT00314444,1,0,0
NCT00314457,1,0,0
NCT00314613,1,0,0
NCT00314652,1,0,0
NCT00314665,1,0,0
NCT00314678,1,0,0
NCT00314743,1,0,0
NCT00314756,1,0,0
NCT00314769,1,0,0
NCT00314782,1,0,0
NCT00314808,1,0,0
NCT00314821,1,0,0
NCT00314860,1,0,0
NCT00314873,1,0,0
NCT00314899,1,0,0
NCT00314912,1,0,0
NCT00314925,1,0,0
NCT00314964,1,0,0
NCT00315003,1,0,0
NCT00315042,1,0,0
NCT00315094,1,0,0
NCT00315120,1,0,0
NCT00315146,1,0,0
NCT00315159,1,0,0
NCT00315172,1,0,0
NCT00315185,1,0,0
NCT00315198,1,0,0
NCT00315211,1,0,0
NCT00315250,1,0,0
NCT00315263,0,1,0
NCT00315276,1,0,0
NCT00315289,0,1,0
NCT00315302,1,0,0
NCT00315315,0,1,0
NCT00315328,1,0,0
NCT00315341,1,0,0
NCT00315354,1,0,0
NCT00315367,1,0,0
NCT00315380,0,1,0
NCT00315393,0,1,0
NCT00315406,0,1,0
NCT00315419,0,1,0
NCT00315445,1,0,0
NCT00315458,1,0,0
NCT00315471,0,1,0
NCT00315497,0,1,0
NCT00315549,1,0,0
NCT00315562,1,0,0
NCT00315575,0,1,0
NCT00315588,1,0,0
NCT00315601,1,0,0
NCT00315614,1,0,0
NCT00315627,1,0,0
NCT00315640,1,0,0
NCT00315653,1,0,0
NCT00315692,0,0,1
NCT00315705,1,0,0
NCT00315757,1,0,0
NCT00315796,1,0,0
NCT00315822,1,0,0
NCT00315835,1,0,0
NCT00315848,1,0,0
NCT00315861,1,0,0
NCT00315874,1,0,0
NCT00315887,1,0,0
NCT00315900,1,0,0
NCT00315913,1,0,0
NCT00315939,1,0,0
NCT00315952,1,0,0
NCT00315978,1,0,0
NCT00315991,1,0,0
NCT00316004,1,0,0
NCT00316017,1,0,0
NCT00316030,1,0,0
NCT00316056,1,0,0
NCT00316069,1,0,0
NCT00316082,1,0,0
NCT00316108,1,0,0
NCT00316121,1,0,0
NCT00316134,0,0,1
NCT00316160,1,0,0
NCT00316173,1,0,0
NCT00316186,1,0,0
NCT00316212,1,0,0
NCT00316251,1,0,0
NCT00316277,1,0,0
NCT00316290,1,0,0
NCT00316303,1,0,0
NCT00316316,1,0,0
NCT00316355,1,0,0
NCT00316407,1,0,0
NCT00316420,1,0,0
NCT00316433,1,0,0
NCT00316446,0,1,0
NCT00316459,1,0,0
NCT00316472,1,0,0
NCT00316485,1,0,0
NCT00316498,1,0,0
NCT00316511,1,0,0
NCT00316537,1,0,0
NCT00316550,1,0,0
NCT00316589,1,0,0
NCT00316602,1,0,0
NCT00316758,1,0,0
NCT00316771,1,0,0
NCT00316797,1,0,0
NCT00316823,1,0,0
NCT00316836,0,1,0
NCT00316849,1,0,0
NCT00316862,1,0,0
NCT00316875,1,0,0
NCT00316888,1,0,0
NCT00316901,1,0,0
NCT00316914,1,0,0
NCT00316940,1,0,0
NCT00316953,1,0,0
NCT00316992,1,0,0
NCT00317018,1,0,0
NCT00317044,1,0,0
NCT00317200,1,0,0
NCT00317226,1,0,0
NCT00317239,1,0,0
NCT00317278,1,0,0
NCT00317291,1,0,0
NCT00317304,1,0,0
NCT00317317,1,0,0
NCT00317382,1,0,0
NCT00317395,1,0,0
NCT00317434,1,0,0
NCT00317447,1,0,0
NCT00317460,1,0,0
NCT00317473,1,0,0
NCT00317486,1,0,0
NCT00317525,1,0,0
NCT00317564,0,1,0
NCT00317577,1,0,0
NCT00317603,1,0,0
NCT00317616,0,1,0
NCT00317642,1,0,0
NCT00317694,1,0,0
NCT00317720,1,0,0
NCT00317759,1,0,0
NCT00317772,1,0,0
NCT00317785,1,0,0
NCT00317798,1,0,0
NCT00317811,1,0,0
NCT00317876,1,0,0
NCT00318006,1,0,0
NCT00318019,1,0,0
NCT00318045,1,0,0
NCT00318097,1,0,0
NCT00318110,1,0,0
NCT00318201,1,0,0
NCT00318214,1,0,0
NCT00318292,1,0,0
NCT00318305,0,1,0
NCT00318331,1,0,0
NCT00318344,1,0,0
NCT00318370,1,0,0
NCT00318383,1,0,0
NCT00318409,1,0,0
NCT00318422,1,0,0
NCT00318448,1,0,0
NCT00318474,1,0,0
NCT00318500,1,0,0
NCT00318513,1,0,0
NCT00318565,1,0,0
NCT00318591,1,0,0
NCT00318617,1,0,0
NCT00318643,1,0,0
NCT00318708,1,0,0
NCT00318734,0,1,0
NCT00318747,1,0,0
NCT00318760,1,0,0
NCT00318773,1,0,0
NCT00318838,1,0,0
NCT00318851,1,0,0
NCT00318864,1,0,0
NCT00318877,1,0,0
NCT00318890,1,0,0
NCT00318903,1,0,0
NCT00318929,1,0,0
NCT00318981,1,0,0
NCT00319020,1,0,0
NCT00319033,1,0,0
NCT00319046,1,0,0
NCT00319072,1,0,0
NCT00319111,1,0,0
NCT00319163,1,0,0
NCT00319176,0,1,0
NCT00319241,1,0,0
NCT00319254,1,0,0
NCT00319267,1,0,0
NCT00319319,1,0,0
NCT00319332,1,0,0
NCT00319384,1,0,0
NCT00319397,1,0,0
NCT00319436,1,0,0
NCT00319488,1,0,0
NCT00319501,1,0,0
NCT00319553,1,0,0
NCT00319566,1,0,0
NCT00319579,0,1,0
NCT00319592,1,0,0
NCT00319631,0,1,0
NCT00319644,1,0,0
NCT00319657,1,0,0
NCT00319670,1,0,0
NCT00319683,1,0,0
NCT00319696,1,0,0
NCT00319722,0,1,0
NCT00319735,1,0,0
NCT00319748,1,0,0
NCT00319826,0,1,0
NCT00319839,1,0,0
NCT00319878,1,0,0
NCT00319891,1,0,0
NCT00319904,0,1,0
NCT00319930,1,0,0
NCT00319943,1,0,0
NCT00319956,1,0,0
NCT00319969,1,0,0
NCT00319982,1,0,0
NCT00320047,1,0,0
NCT00320073,1,0,0
NCT00320086,0,0,1
NCT00320112,1,0,0
NCT00320125,1,0,0
NCT00320138,1,0,0
NCT00320151,0,1,0
NCT00320177,1,0,0
NCT00320242,1,0,0
NCT00320255,1,0,0
NCT00320268,1,0,0
NCT00320281,1,0,0
NCT00320372,0,1,0
NCT00320385,1,0,0
NCT00320489,1,0,0
NCT00320541,1,0,0
NCT00320554,1,0,0
NCT00320593,1,0,0
NCT00320606,1,0,0
NCT00320619,1,0,0
NCT00320632,1,0,0
NCT00320658,1,0,0
NCT00320671,1,0,0
NCT00320684,0,1,0
NCT00320697,1,0,0
NCT00320710,1,0,0
NCT00320723,1,0,0
NCT00320736,1,0,0
NCT00320749,1,0,0
NCT00320775,1,0,0
NCT00320788,1,0,0
NCT00320801,1,0,0
NCT00320814,1,0,0
NCT00320827,1,0,0
NCT00320905,0,1,0
NCT00320918,0,0,1
NCT00320931,1,0,0
NCT00320970,1,0,0
NCT00320983,1,0,0
NCT00320996,0,1,0
NCT00321009,1,0,0
NCT00321022,1,0,0
NCT00321048,1,0,0
NCT00321061,1,0,0
NCT00321100,1,0,0
NCT00321139,1,0,0
NCT00321152,1,0,0
NCT00321204,1,0,0
NCT00321269,1,0,0
NCT00321282,1,0,0
NCT00321295,1,0,0
NCT00321308,1,0,0
NCT00321347,1,0,0
NCT00321399,0,1,0
NCT00321412,1,0,0
NCT00321438,1,0,0
NCT00321451,1,0,0
NCT00321477,1,0,0
NCT00321490,1,0,0
NCT00321503,0,1,0
NCT00321516,1,0,0
NCT00321529,1,0,0
NCT00321555,1,0,0
NCT00321568,1,0,0
NCT00321581,1,0,0
NCT00321594,1,0,0
NCT00321646,1,0,0
NCT00321685,1,0,0
NCT00321698,1,0,0
NCT00321724,1,0,0
NCT00321737,1,0,0
NCT00321789,1,0,0
NCT00321815,1,0,0
NCT00321828,1,0,0
NCT00321854,1,0,0
NCT00321867,1,0,0
NCT00321880,1,0,0
NCT00321906,1,0,0
NCT00321932,1,0,0
NCT00321945,0,0,1
NCT00321958,1,0,0
NCT00321971,1,0,0
NCT00321984,1,0,0
NCT00322010,1,0,0
NCT00322023,1,0,0
NCT00322036,1,0,0
NCT00322049,1,0,0
NCT00322101,1,0,0
NCT00322114,1,0,0
NCT00322127,1,0,0
NCT00322140,1,0,0
NCT00322153,1,0,0
NCT00322179,1,0,0
NCT00322205,1,0,0
NCT00322218,1,0,0
NCT00322244,1,0,0
NCT00322257,1,0,0
NCT00322270,1,0,0
NCT00322283,1,0,0
NCT00322296,1,0,0
NCT00322309,1,0,0
NCT00322387,1,0,0
NCT00322465,1,0,0
NCT00322478,1,0,0
NCT00322491,1,0,0
NCT00322504,1,0,0
NCT00322517,1,0,0
NCT00322556,1,0,0
NCT00322608,1,0,0
NCT00322634,0,0,1
NCT00322647,0,0,1
NCT00322673,1,0,0
NCT00322686,1,0,0
NCT00322699,1,0,0
NCT00322712,0,0,1
NCT00322725,0,1,0
NCT00322751,1,0,0
NCT00322764,1,0,0
NCT00322790,0,1,0
NCT00322855,0,0,1
NCT00322868,1,0,0
NCT00322881,1,0,0
NCT00322894,0,0,1
NCT00322920,1,0,0
NCT00322946,1,0,0
NCT00323011,1,0,0
NCT00323024,1,0,0
NCT00323037,1,0,0
NCT00323063,1,0,0
NCT00323102,1,0,0
NCT00323115,1,0,0
NCT00323167,0,1,0
NCT00323180,0,1,0
NCT00323193,1,0,0
NCT00323206,1,0,0
NCT00323258,1,0,0
NCT00323271,1,0,0
NCT00323284,1,0,0
NCT00323297,1,0,0
NCT00323310,1,0,0
NCT00323323,1,0,0
NCT00323336,0,0,1
NCT00323349,1,0,0
NCT00323362,1,0,0
NCT00323375,1,0,0
NCT00323388,0,1,0
NCT00323414,1,0,0
NCT00323427,1,0,0
NCT00323453,1,0,0
NCT00323518,1,0,0
NCT00323531,1,0,0
NCT00323557,1,0,0
NCT00323570,1,0,0
NCT00323583,1,0,0
NCT00323609,1,0,0
NCT00323635,1,0,0
NCT00323726,0,1,0
NCT00323739,1,0,0
NCT00323765,1,0,0
NCT00323778,1,0,0
NCT00323791,1,0,0
NCT00323869,1,0,0
NCT00323882,1,0,0
NCT00323921,1,0,0
NCT00323934,1,0,0
NCT00323947,1,0,0
NCT00324025,1,0,0
NCT00324064,1,0,0
NCT00324077,1,0,0
NCT00324129,1,0,0
NCT00324142,1,0,0
NCT00324155,1,0,0
NCT00324168,1,0,0
NCT00324194,1,0,0
NCT00324207,0,1,0
NCT00324220,1,0,0
NCT00324259,1,0,0
NCT00324324,1,0,0
NCT00324350,1,0,0
NCT00324376,1,0,0
NCT00324389,1,0,0
NCT00324402,0,1,0
NCT00324415,1,0,0
NCT00324428,1,0,0
NCT00324454,1,0,0
NCT00324480,1,0,0
NCT00324506,1,0,0
NCT00324519,1,0,0
NCT00324545,1,0,0
NCT00324571,1,0,0
NCT00324597,1,0,0
NCT00324675,1,0,0
NCT00324701,1,0,0
NCT00324727,1,0,0
NCT00324740,1,0,0
NCT00324753,1,0,0
NCT00324805,1,0,0
NCT00324818,1,0,0
NCT00324831,1,0,0
NCT00324857,1,0,0
NCT00324870,1,0,0
NCT00324883,0,1,0
NCT00324896,1,0,0
NCT00324909,1,0,0
NCT00324922,1,0,0
NCT00324948,1,0,0
NCT00324974,1,0,0
NCT00324987,1,0,0
NCT00325013,1,0,0
NCT00325026,1,0,0
NCT00325039,1,0,0
NCT00325065,1,0,0
NCT00325078,1,0,0
NCT00325091,1,0,0
NCT00325104,1,0,0
NCT00325117,1,0,0
NCT00325182,1,0,0
NCT00325195,1,0,0
NCT00325286,1,0,0
NCT00325351,1,0,0
NCT00325364,1,0,0
NCT00325377,1,0,0
NCT00325403,1,0,0
NCT00325416,1,0,0
NCT00325429,1,0,0
NCT00325442,1,0,0
NCT00325481,1,0,0
NCT00325494,1,0,0
NCT00325507,1,0,0
NCT00325533,1,0,0
NCT00325572,1,0,0
NCT00325585,1,0,0
NCT00325598,1,0,0
NCT00325611,1,0,0
NCT00325650,1,0,0
NCT00325689,1,0,0
NCT00325702,1,0,0
NCT00325715,1,0,0
NCT00325728,1,0,0
NCT00325741,1,0,0
NCT00325754,1,0,0
NCT00325767,1,0,0
NCT00325793,1,0,0
NCT00325819,1,0,0
NCT00325845,1,0,0
NCT00325858,1,0,0
NCT00325884,0,1,0
NCT00325897,1,0,0
NCT00325949,1,0,0
NCT00325962,1,0,0
NCT00325975,1,0,0
NCT00325988,1,0,0
NCT00326092,1,0,0
NCT00326105,1,0,0
NCT00326131,1,0,0
NCT00326144,1,0,0
NCT00326170,1,0,0
NCT00326196,1,0,0
NCT00326209,1,0,0
NCT00326235,1,0,0
