,NCTId,InterventionAncestorId
1389,NCT02898779,D000000962
7181,NCT01280162,D000000962
2337,NCT04374552,D000000962
8338,NCT00176982,D000000962
9766,NCT03929211,D000000962
2174,NCT00001101,D000000962
1544,NCT04382625,D000000962
7464,NCT01976780,D000000962
6097,NCT01547325,D000000962
49,NCT02773979,D000000962
4202,NCT01228344,D000000962
9818,NCT03883581,D000000962
4450,NCT00984256,D000000962
9283,NCT04329832,D000000962
7226,NCT00140361,D000000962
4459,NCT00292929,D000000962
7813,NCT02216123,D000000962
6401,NCT00031499,D000000962
3700,NCT00729937,D000000962
6253,NCT02491606,D000000962
9266,NCT04341727,D000000962
9284,NCT04328467,D000000962
7237,NCT01434173,D000000962
4291,NCT03278808,D000000962
8237,NCT04363450,D000000962
4452,NCT00761020,D000000962
6595,NCT01533155,D000000962
6056,NCT02353026,D000000962
7491,NCT01052584,D000000962
6254,NCT02488980,D000000962
6265,NCT01290601,D000000962
6513,NCT01205178,D000000962
4458,NCT00292942,D000000962
7203,NCT02927496,D000000962
7500,NCT01023477,D000000962
7115,NCT00111163,D000000962
9960,NCT03792516,D000000962
6933,NCT01955382,D000000962
6331,NCT04477083,D000000962
9215,NCT04386057,D000000962
3598,NCT02511054,D000000962
1092,NCT02960568,D000000962
7747,NCT01624337,D000000962
2107,NCT00007735,D000000962
8251,NCT01649947,D000000962
9275,NCT04334382,D000000962
7317,NCT00822692,D000000962
6255,NCT02488902,D000000962
3145,NCT00308620,D000000962
7202,NCT02929121,D000000962
2968,NCT00266058,D000000962
7519,NCT00513500,D000000962
7520,NCT00396526,D000000962
2175,NCT00000938,D000000962
6251,NCT04203186,D000000962
8327,NCT04369742,D000000962
3743,NCT04461353,D000000962
3708,NCT00233337,D000000962
3973,NCT00249782,D000000962
3641,NCT00459615,D000000962
6282,NCT00298610,D000000962
8776,NCT00813423,D000000962
7201,NCT02929134,D000000962
9232,NCT04373044,D000000962
9260,NCT04344457,D000000962
7186,NCT04370977,D000000962
9540,NCT04098744,D000000962
3828,NCT00002120,D000000962
1127,NCT03073343,D000000960
2354,NCT03219372,D000000960
9831,NCT03877003,D000000960
8852,NCT03723395,D000000960
6834,NCT03417388,D000000960
3087,NCT01665677,D000000960
7458,NCT01672710,D000000960
5616,NCT01602913,D000000960
6118,NCT01310192,D000000960
7390,NCT00130208,D000000960
5245,NCT02534376,D000000960
7442,NCT02236078,D000000960
5816,NCT02496962,D000000960
6539,NCT00648544,D000000960
4694,NCT00816426,D000000960
6134,NCT00986986,D000000960
4725,NCT00062556,D000000960
4505,NCT00202878,D000000960
2446,NCT00115830,D000000960
5817,NCT03654053,D000000960
7441,NCT02832778,D000000960
7936,NCT01011478,D000000960
7218,NCT00351702,D000000960
4225,NCT03474029,D000000960
3908,NCT00880178,D000000960
3118,NCT01785615,D000000960
2730,NCT01013870,D000000960
4082,NCT00071266,D000000960
7593,NCT01582711,D000000960
8386,NCT01537887,D000000960
6325,NCT04510844,D000000960
4284,NCT01092572,D000000960
5113,NCT01119521,D000000960
7389,NCT00130312,D000000960
4932,NCT00588471,D000000960
3562,NCT01178320,D000000960
5979,NCT04512105,D000000960
6488,NCT04365270,D000000960
2604,NCT00255216,D000000960
22,NCT00928694,D000000960
6815,NCT01770210,D000000960
1468,NCT00938405,D000000960
2857,NCT01231165,D000000960
6739,NCT03302299,D000000960
1456,NCT03400475,D000000960
2064,NCT02056340,D000000960
3021,NCT01097785,D000000960
7005,NCT03532139,D000000960
3338,NCT02290106,D000000960
7523,NCT00164281,D000000960
6206,NCT04517396,D000000960
5355,NCT02141113,D000000959
9521,NCT04116112,D000000959
4035,NCT00555217,D000000959
5189,NCT02979197,D000000959
3682,NCT00389675,D000000959
1301,NCT00847483,D000000959
7696,NCT02170246,D000000959
7555,NCT00165204,D000000959
1666,NCT02239627,D000000959
3875,NCT00081900,D000000959
7062,NCT00862095,D000000959
8698,NCT03384836,D000000959
7443,NCT00675714,D000000959
1290,NCT00121147,D000000959
7332,NCT02587351,D000000959
3920,NCT00389779,D000000959
2005,NCT01750294,D000000959
6864,NCT01126697,D000000959
7456,NCT04360681,D000000959
4059,NCT01587638,D000000959
1226,NCT00713739,D000000959
4048,NCT00235729,D000000959
7069,NCT00393874,D000000959
7177,NCT00990106,D000000959
4861,NCT03083431,D000000959
7081,NCT00367770,D000000959
3857,NCT00007592,D000000959
4098,NCT02887183,D000000959
1619,NCT01555554,D000000959
7333,NCT01902810,D000000959
4942,NCT02165644,D000000959
5150,NCT02172040,D000000959
8304,NCT00380068,D000000959
1272,NCT00751127,D000000959
1467,NCT01093885,D000000959
1180,NCT00803387,D000000959
8279,NCT00458042,D000000959
1597,NCT00320970,D000000959
1198,NCT00277498,D000000959
6042,NCT02871349,D000000959
7988,NCT01980979,D000000959
72,NCT00800267,D000000959
7847,NCT01165476,D000000959
5663,NCT01873131,D000000959
4403,NCT00360087,D000000959
6580,NCT00157586,D000000959
5728,NCT03775096,D000000959
3174,NCT01309828,D000000959
6424,NCT00021814,D000000959
6701,NCT02322047,D000000959
2338,NCT03240068,D000000959
6335,NCT04278495,D000000959
6581,NCT01684748,D000000959
5870,NCT01105091,D000000959
6704,NCT02226367,D000000959
7948,NCT01009918,D000000959
2570,NCT01598896,D000000959
4788,NCT04334824,D000000959
5718,NCT00440336,D000000959
7846,NCT01153386,D000000959
4686,NCT01241383,D000000959
6707,NCT01959022,D000000959
5910,NCT01794078,D000000959
9058,NCT04542304,D000000959
2196,NCT00314158,D000000959
8135,NCT01223404,D000000959
2582,NCT02124824,D000000959
4610,NCT03640312,D000000959
2939,NCT04011748,D000000959
7785,NCT04393246,D000000959
8129,NCT00537043,D000000959
2819,NCT03418649,D000000959
7990,NCT00122447,D000000959
4677,NCT02232269,D000000959
9673,NCT04002440,D000000959
6404,NCT01491919,D000000959
4754,NCT01435954,D000000959
2897,NCT04434664,D000000959
6348,NCT04603911,D000000959
4175,NCT02655354,D000000959
9320,NCT04299438,D000000959
6696,NCT03339258,D000000959
2032,NCT01354613,D000000959
3106,NCT00287521,D000000959
6608,NCT00202449,D000000959
9803,NCT03900793,D000000959
6688,NCT04212650,D000000959
6372,NCT00996281,D000000959
3209,NCT01719367,D000000959
8821,NCT03137082,D000000959
6834,NCT03417388,D000000959
2163,NCT03508739,D000000959
2288,NCT00930995,D000000959
2619,NCT02841280,D000000959
1856,NCT00037219,D000000935
5075,NCT03662412,D000000935
3115,NCT02630563,D000000935
8509,NCT01239368,D000000935
1499,NCT00691184,D000000935
9052,NCT04548648,D000000935
1259,NCT00002434,D000000935
5517,NCT02057289,D000000935
5322,NCT03152409,D000000935
3169,NCT00711490,D000000935
7359,NCT02008877,D000000935
5845,NCT01480219,D000000935
8263,NCT00079456,D000000935
2238,NCT01050907,D000000935
1923,NCT00037206,D000000935
2936,NCT01529138,D000000935
1065,NCT01589978,D000000935
9759,NCT03933904,D000000935
7895,NCT00002306,D000000935
5096,NCT00000788,D000000935
9142,NCT04469530,D000000935
6920,NCT04537689,D000000935
8914,NCT02341638,D000000935
3994,NCT01196429,D000000935
1811,NCT03403621,D000000935
4405,NCT00734539,D000000935
7894,NCT00002074,D000000935
4964,NCT00672204,D000000935
7893,NCT00002305,D000000935
8670,NCT00678769,D000000935
6577,NCT03828019,D000000935
7443,NCT00675714,D000000935
3746,NCT02987257,D000000935
7172,NCT03433183,D000000935
1909,NCT01149759,D000000935
8756,NCT02487485,D000000935
3043,NCT02240407,D000000935
9127,NCT04482712,D000000935
5738,NCT00876434,D000000935
2326,NCT04018417,D000000935
6852,NCT00859781,D000000935
6731,NCT01182883,D000000935
5296,NCT00298155,D000000935
4169,NCT03180723,D000000935
2614,NCT02429505,D000000935
3636,NCT00633373,D000000935
9267,NCT04341675,D000000935
6428,NCT04117607,D000000935
7348,NCT02689713,D000000935
4159,NCT00703846,D000000935
1262,NCT00002102,D000000935
1261,NCT00002103,D000000935
3828,NCT00002120,D000000935
8672,NCT04230499,D000000935
7798,NCT00256750,D000000935
4024,NCT00356915,D000000935
3488,NCT03201159,D000000935
6055,NCT02357836,D000000935
9228,NCT04375813,D000000935
8331,NCT01772290,D000000935
8852,NCT03723395,D000000935
1260,NCT00002317,D000000935
3718,NCT00232076,D000000935
1814,NCT00995917,D000000933
9604,NCT04054687,D000000933
3663,NCT03676023,D000000933
6012,NCT03552705,D000000933
9258,NCT04344860,D000000933
3637,NCT00336232,D000000933
3594,NCT02026297,D000000933
8593,NCT03317795,D000000933
2399,NCT02840097,D000000933
6238,NCT02503319,D000000933
5074,NCT04247087,D000000933
1026,NCT03326596,D000000933
3210,NCT01428713,D000000933
2168,NCT02930941,D000000933
3549,NCT00156520,D000000933
6236,NCT02775773,D000000933
6051,NCT02535949,D000000933
2155,NCT00363038,D000000933
3925,NCT04387305,D000000933
2420,NCT00123578,D000000932
6393,NCT02294357,D000000932
7479,NCT02169882,D000000932
3609,NCT03966053,D000000932
2542,NCT01611948,D000000932
3662,NCT00787566,D000000932
5227,NCT01968694,D000000932
3797,NCT02479620,D000000932
7816,NCT02431208,D000000932
3043,NCT02240407,D000000932
2455,NCT04233164,D000000932
9985,NCT03773107,D000000932
2707,NCT02939287,D000000932
8250,NCT01742338,D000000932
5361,NCT02368301,D000000932
9068,NCT04534322,D000000932
2723,NCT03822182,D000000932
8689,NCT02520115,D000000932
4420,NCT04314713,D000000932
1605,NCT02142712,D000000932
4954,NCT02299115,D000000932
9633,NCT04038125,D000000932
2950,NCT03680495,D000000932
3172,NCT02176213,D000000932
8502,NCT01174290,D000000932
5023,NCT02494687,D000000932
9348,NCT04273282,D000000932
1906,NCT01813227,D000000932
4738,NCT03634852,D000000932
4270,NCT02188368,D000000932
8495,NCT01236586,D000000932
1812,NCT03973177,D000000932
1864,NCT00137202,D000000932
9901,NCT03829566,D000000932
4266,NCT02206425,D000000932
1018,NCT02098499,D000000932
2783,NCT01451762,D000000932
4363,NCT02479555,D000000932
4175,NCT02655354,D000000932
9903,NCT03828682,D000000932
4100,NCT02616640,D000000932
8120,NCT00404274,D000000932
9315,NCT04305145,D000000932
3313,NCT03781115,D000000932
4261,NCT02103335,D000000932
2325,NCT00127257,D000000932
7414,NCT02374060,D000000932
2673,NCT00808210,D000000932
3964,NCT00866788,D000000932
112,NCT00796315,D000000932
6348,NCT04603911,D000000932
3520,NCT03818737,D000000932
1849,NCT00573599,D000000932
2594,NCT01347762,D000000932
3518,NCT03219359,D000000932
1147,NCT01538459,D000000932
7976,NCT00880191,D000000932
1252,NCT01668069,D000000932
5395,NCT03224507,D000000932
9920,NCT03817970,D000000932
7274,NCT01052103,D000000932
1508,NCT00971633,D000000932
7981,NCT00124579,D000000932
7964,NCT00040937,D000000932
8234,NCT00176462,D000000932
5038,NCT02036502,D000000932
3628,NCT00733096,D000000932
4904,NCT03111810,D000000932
4265,NCT02685826,D000000932
2913,NCT01625923,D000000932
5468,NCT01477762,D000000932
3955,NCT02720510,D000000932
4092,NCT02807454,D000000932
6584,NCT01175291,D000000931
7413,NCT04060017,D000000931
5405,NCT02839915,D000000931
9332,NCT04291066,D000000931
4843,NCT01581307,D000000931
7926,NCT00265850,D000000931
8334,NCT04060030,D000000931
7142,NCT01046825,D000000931
7125,NCT04481048,D000000931
6933,NCT01955382,D000000931
8082,NCT00397735,D000000931
7457,NCT02791945,D000000931
5291,NCT03050814,D000000931
1261,NCT00002103,D000000931
7680,NCT03000374,D000000931
8176,NCT01814501,D000000931
1689,NCT00822263,D000000931
1262,NCT00002102,D000000931
3828,NCT00002120,D000000931
3929,NCT00418938,D000000931
8223,NCT00775476,D000000931
9629,NCT04038671,D000000931
8234,NCT00176462,D000000931
1552,NCT02911285,D000000931
8402,NCT03461783,D000000931
5531,NCT02362425,D000000931
1260,NCT00002317,D000000931
3060,NCT00106054,D000000931
1523,NCT00183911,D000000931
1259,NCT00002434,D000000931
8881,NCT03241732,D000000931
1511,NCT03535272,D000000930
2082,NCT03844412,D000000929
8157,NCT03353922,D000000929
7062,NCT00862095,D000000929
9193,NCT04407377,D000000929
2623,NCT00005575,D000000929
8363,NCT01046214,D000000928
7695,NCT00208572,D000000928
5616,NCT01602913,D000000928
1786,NCT02015546,D000000928
9212,NCT04388319,D000000928
5954,NCT00506389,D000000928
6608,NCT00202449,D000000928
3931,NCT00507936,D000000928
5308,NCT02145949,D000000928
4910,NCT04570449,D000000928
4102,NCT03892889,D000000928
5347,NCT01615055,D000000928
7379,NCT02504931,D000000928
8005,NCT01431573,D000000928
3728,NCT00249405,D000000928
6972,NCT00735670,D000000928
8889,NCT00178048,D000000928
8360,NCT00074802,D000000928
5328,NCT01038323,D000000928
7387,NCT01312922,D000000928
2230,NCT01299896,D000000928
7112,NCT00113737,D000000928
4222,NCT01074151,D000000928
9463,NCT04178993,D000000928
6983,NCT00233103,D000000928
1392,NCT03713918,D000000928
5261,NCT00385762,D000000928
5271,NCT01609348,D000000928
6988,NCT00205491,D000000928
7062,NCT00862095,D000000928
1762,NCT02995915,D000000928
2814,NCT00531518,D000000928
9038,NCT04560673,D000000928
9193,NCT04407377,D000000928
2190,NCT00308763,D000000928
1388,NCT02940717,D000000928
3969,NCT01177176,D000000928
1075,NCT00618956,D000000928
8180,NCT00414323,D000000928
8713,NCT04221997,D000000928
4175,NCT02655354,D000000928
3511,NCT01082237,D000000928
5417,NCT03431831,D000000928
2929,NCT01127490,D000000928
7309,NCT04474093,D000000928
9265,NCT04342663,D000000928
7182,NCT02845349,D000000928
1944,NCT00277667,D000000928
8240,NCT01658228,D000000928
8911,NCT00248612,D000000928
4388,NCT00221416,D000000928
8795,NCT00183339,D000000928
7776,NCT00208585,D000000928
2080,NCT02516332,D000000928
7233,NCT01524133,D000000928
6353,NCT00482612,D000000928
9823,NCT03881449,D000000928
8103,NCT01537068,D000000928
2509,NCT01329406,D000000928
2082,NCT03844412,D000000928
1304,NCT03530020,D000000928
8156,NCT00427128,D000000928
3083,NCT03978442,D000000928
9609,NCT04049669,D000000928
8157,NCT03353922,D000000928
4616,NCT00027404,D000000928
4187,NCT01795547,D000000928
5186,NCT01657760,D000000928
4925,NCT01846182,D000000928
7949,NCT00489411,D000000928
4297,NCT00006286,D000000928
7455,NCT03282110,D000000928
8547,NCT01588457,D000000928
1941,NCT00218517,D000000928
2034,NCT00954681,D000000928
3100,NCT02039960,D000000928
8330,NCT00767806,D000000928
7016,NCT03607331,D000000928
8478,NCT02929667,D000000928
3185,NCT00986310,D000000928
8576,NCT02553161,D000000928
6040,NCT02922894,D000000928
2623,NCT00005575,D000000928
2023,NCT02161458,D000000928
8295,NCT02835729,D000000928
8099,NCT00876226,D000000928
6288,NCT00518713,D000000927
6881,NCT04360044,D000000927
7972,NCT00087399,D000000927
4626,NCT03709888,D000000927
6285,NCT00162981,D000000927
4942,NCT02165644,D000000927
1046,NCT02419443,D000000927
7914,NCT00223509,D000000927
7986,NCT00748098,D000000927
7956,NCT01099449,D000000927
8935,NCT03635905,D000000927
2559,NCT00729690,D000000927
6075,NCT01847469,D000000927
8145,NCT01141049,D000000927
9110,NCT04495283,D000000927
6974,NCT00621751,D000000927
2033,NCT01511640,D000000927
7091,NCT04531592,D000000927
3445,NCT01764685,D000000927
8612,NCT01502761,D000000927
5024,NCT00430196,D000000927
3310,NCT01391858,D000000927
8974,NCT02002819,D000000927
3656,NCT01668667,D000000927
3367,NCT00811057,D000000927
7976,NCT00880191,D000000927
5138,NCT04287361,D000000927
4808,NCT00279617,D000000927
1139,NCT00154323,D000000927
2611,NCT02311777,D000000927
8232,NCT01811940,D000000927
9223,NCT04379011,D000000927
6999,NCT02155829,D000000927
7768,NCT01597518,D000000927
8607,NCT00228046,D000000927
4480,NCT03602118,D000000927
2325,NCT00127257,D000000927
7247,NCT01749215,D000000927
2814,NCT00531518,D000000927
7647,NCT00785577,D000000927
7062,NCT00862095,D000000927
7769,NCT00876889,D000000927
7246,NCT01750268,D000000927
2608,NCT00352651,D000000927
8689,NCT02520115,D000000927
8415,NCT03806751,D000000927
4535,NCT03660917,D000000927
5262,NCT00361010,D000000927
6597,NCT04531579,D000000927
5801,NCT01073579,D000000927
5605,NCT02759185,D000000927
9301,NCT04315558,D000000927
1966,NCT00278772,D000000927
8547,NCT01588457,D000000927
9212,NCT04388319,D000000927
5741,NCT01014533,D000000927
5730,NCT03080493,D000000927
5375,NCT02771925,D000000927
6745,NCT01233609,D000000927
7809,NCT01495923,D000000927
6082,NCT01760785,D000000927
5195,NCT01387178,D000000927
1188,NCT01333488,D000000927
1264,NCT03525561,D000000927
7179,NCT00162461,D000000927
8325,NCT00760474,D000000927
4954,NCT02299115,D000000927
4925,NCT01846182,D000000927
3401,NCT00646451,D000000927
9010,NCT04581603,D000000927
2149,NCT00751179,D000000927
5232,NCT00187928,D000000927
1156,NCT00154362,D000000927
8919,NCT00595231,D000000927
2420,NCT00123578,D000000927
6717,NCT01168687,D000000927
6719,NCT01087736,D000000927
5907,NCT01928849,D000000927
8575,NCT02461706,D000000927
8120,NCT00404274,D000000925
7114,NCT02905981,D000000925
1795,NCT01561937,D000000925
5604,NCT00401414,D000000925
5839,NCT02412982,D000000925
35,NCT03242278,D000000925
7692,NCT00162435,D000000925
2599,NCT03028298,D000000925
5155,NCT04168203,D000000925
4476,NCT00848796,D000000925
6188,NCT00962637,D000000925
4493,NCT02037555,D000000925
9242,NCT04360824,D000000925
7742,NCT04169269,D000000925
8410,NCT00484640,D000000925
1436,NCT01465503,D000000925
7005,NCT03532139,D000000925
6849,NCT02863809,D000000925
103,NCT01235260,D000000925
7819,NCT00742859,D000000925
2680,NCT00927862,D000000925
6200,NCT02666742,D000000925
2911,NCT03438227,D000000925
5214,NCT04275180,D000000925
4520,NCT03266783,D000000925
5791,NCT02769078,D000000925
4228,NCT02755818,D000000925
7389,NCT00130312,D000000925
4359,NCT00697151,D000000925
7421,NCT01444612,D000000925
7338,NCT03026556,D000000925
8734,NCT02958969,D000000925
7390,NCT00130208,D000000925
7936,NCT01011478,D000000924
5816,NCT02496962,D000000924
4932,NCT00588471,D000000924
5817,NCT03654053,D000000924
3562,NCT01178320,D000000924
2857,NCT01231165,D000000924
2730,NCT01013870,D000000924
6488,NCT04365270,D000000924
2446,NCT00115830,D000000924
7005,NCT03532139,D000000924
8386,NCT01537887,D000000924
3118,NCT01785615,D000000924
5616,NCT01602913,D000000924
6834,NCT03417388,D000000924
3338,NCT02290106,D000000924
6325,NCT04510844,D000000924
4725,NCT00062556,D000000924
5979,NCT04512105,D000000924
3908,NCT00880178,D000000924
3021,NCT01097785,D000000924
4505,NCT00202878,D000000924
4082,NCT00071266,D000000924
6815,NCT01770210,D000000924
2064,NCT02056340,D000000924
2604,NCT00255216,D000000924
6539,NCT00648544,D000000924
1456,NCT03400475,D000000924
5245,NCT02534376,D000000924
1468,NCT00938405,D000000924
2354,NCT03219372,D000000924
4284,NCT01092572,D000000924
3087,NCT01665677,D000000924
7216,NCT00396500,D000000923
7222,NCT00222547,D000000923
7489,NCT02725255,D000000923
4225,NCT03474029,D000000904
7593,NCT01582711,D000000904
4694,NCT00816426,D000000904
5919,NCT01086475,D000000904
3115,NCT02630563,D000000904
5379,NCT01733030,D000000904
3369,NCT02213068,D000000904
8506,NCT01490697,D000000904
7820,NCT01352637,D000000904
4084,NCT00000641,D000000904
7355,NCT03386539,D000000904
6014,NCT03535688,D000000904
7479,NCT02169882,D000000904
9903,NCT03828682,D000000904
7591,NCT03844061,D000000904
8852,NCT03723395,D000000904
2281,NCT01878786,D000000904
1858,NCT00855153,D000000904
6448,NCT00451867,D000000904
4106,NCT00117689,D000000904
3115,NCT02630563,D000000903
7962,NCT00016406,D000000903
1413,NCT03591510,D000000903
7394,NCT01121406,D000000903
3903,NCT00318643,D000000903
1514,NCT00183885,D000000903
7591,NCT03844061,D000000903
1520,NCT00183742,D000000903
6605,NCT00795678,D000000903
8721,NCT00004930,D000000903
5075,NCT03662412,D000000903
7610,NCT02032277,D000000903
6448,NCT00451867,D000000903
2281,NCT01878786,D000000903
5683,NCT00923936,D000000903
3816,NCT00106431,D000000903
5677,NCT00681993,D000000903
7142,NCT01046825,D000000903
